dataset,official_split,image_id,original_filename,source_shard,augmentation_round,selected,valid_crop_count,usage_split,used_for_training
fashionpedia,train2020,2995,720dc836488bd4916e3c9f9fc655c799.jpg,0,1,true,2,train,true
fashionpedia,train2020,2999,275872919804a45f6bf4499d1639d28f.jpg,0,1,true,2,train,true
fashionpedia,train2020,3000,97df5388bf78738b78a740bcec64c989.jpg,0,1,true,2,train,true
fashionpedia,train2020,3004,187c506e921b268071238feacce39c5b.jpg,0,1,true,3,train,true
fashionpedia,train2020,3009,1a43788fa4d2bb1a3ea66543a0922d62.jpg,0,1,true,2,train,true
fashionpedia,train2020,3010,b7a7b63a8c1150abab6f7007e4e4e290.jpg,0,1,true,3,new_val,false
fashionpedia,train2020,3013,fb4627ae9ea893956d3fb169ccc9525c.jpg,0,1,true,3,train,true
fashionpedia,train2020,3015,0a662733eaf62976e44ccbf16ac71a95.jpg,0,1,true,1,train,true
fashionpedia,train2020,3016,ab8659d228937dafec577c7ea2093a54.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3021,ce973f8a34691340fbfc79852a2a46dc.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3022,976c6f1ac0a75066c261d9be138242d0.jpg,0,1,true,3,train,true
fashionpedia,train2020,3023,0cefac638d9465857abbe689d40ce39a.jpg,0,1,true,2,train,true
fashionpedia,train2020,3024,260df1186b973c6a6cc40c4d9b89c2da.jpg,0,1,true,2,train,true
fashionpedia,train2020,3030,a237ebebd98fa529a85875e09947425f.jpg,0,1,true,3,new_val,false
fashionpedia,train2020,3036,c4709436499578c8426c1ad4d946f8e2.jpg,0,1,true,2,train,true
fashionpedia,train2020,3046,5d88193e5acf4ebb5505cbfd534c7c58.jpg,0,1,true,1,train,true
fashionpedia,train2020,3048,78e6c76dc62e9a296dd0053b8242e583.jpg,0,1,true,2,train,true
fashionpedia,train2020,3054,3e43c43714b671ff8963a7b12e266f18.jpg,0,1,true,2,train,true
fashionpedia,train2020,3059,816ddd1e042d7684604e92178041cda5.jpg,0,1,true,3,train,true
fashionpedia,train2020,3068,60300271fcc85f30d2bcdaccddaf0503.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3076,1a0529d9fbd018f995d5815458f719bc.jpg,0,1,true,3,new_val,false
fashionpedia,train2020,3080,c3c6eba9302cd924da6d2bf7d071b854.jpg,0,1,true,1,train,true
fashionpedia,train2020,3083,1c9f3eb0bae321d9b6ee0f5749faa8d2.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3094,c5ad374fdef1cd50748cb4807183f208.jpg,0,1,true,2,train,true
fashionpedia,train2020,3099,4db2b0e839e61ebfb603a388a0d47c85.jpg,0,1,true,2,train,true
fashionpedia,train2020,3101,bf9181a16f832e9e93a5f8a5257751e2.jpg,0,1,true,2,train,true
fashionpedia,train2020,3110,7399df05368aa6fa3e00d0ff95b9b716.jpg,0,1,true,1,train,true
fashionpedia,train2020,3115,2f86a38fac7a98cb3cba34973439ddc6.jpg,0,1,true,1,train,true
fashionpedia,train2020,3118,b911a9fde3cb77a61e8882e7cf78fb4f.jpg,0,1,true,1,train,true
fashionpedia,train2020,3120,42b1c8258381d9d3dfc45ef8eed977aa.jpg,0,1,true,2,train,true
fashionpedia,train2020,3123,9f9e7e749cefa55785001adfe786ca81.jpg,0,1,true,1,train,true
fashionpedia,train2020,3124,af96f687201ffefaec29954ed7e29e8b.jpg,0,1,true,3,train,true
fashionpedia,train2020,3125,16368e1aa869e1e5cbeafc261834f392.jpg,0,1,true,1,train,true
fashionpedia,train2020,3126,ff69c0a845bf36a00f645fd3f878dda3.jpg,0,1,true,2,train,true
fashionpedia,train2020,3128,51699fa0287b3ed44291d70c74dfb075.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3129,be6e6f65306006a11c6490e3ba77a3de.jpg,0,1,true,2,train,true
fashionpedia,train2020,3132,7297f791b8a66023438049fe41f26bfb.jpg,0,1,true,1,train,true
fashionpedia,train2020,3133,40521fa435b430f6c697b6f434e08409.jpg,0,1,true,3,new_val,false
fashionpedia,train2020,3136,45ec3723b394df387ba0950de2f66c5a.jpg,0,1,true,2,train,true
fashionpedia,train2020,3137,7c87b727d2c0e7cab7dd5fd76b0a44b0.jpg,0,1,true,1,train,true
fashionpedia,train2020,3138,c82b46cc370ac7430efef65fd0e35a07.jpg,0,1,true,1,train,true
fashionpedia,train2020,3141,cda59fdd8a0dbe2db83b322a72b4750f.jpg,0,1,true,3,train,true
fashionpedia,train2020,3142,a44ea7791bbcf4791cf5e40b42b0f5ed.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3150,1b27a5b7b95962097fdc4a3beeaed1d0.jpg,0,1,true,2,train,true
fashionpedia,train2020,3153,bc20025ca20eba55d72d425aedf7ab73.jpg,0,1,true,1,train,true
fashionpedia,train2020,3155,7ad613dc0a0bb3fd60602ddde2963c68.jpg,0,1,true,1,train,true
fashionpedia,train2020,3160,01fcb32d81c340e24de107b3a60ec3cc.jpg,0,1,true,3,train,true
fashionpedia,train2020,3161,b3c80b74b902e7b56bbc68e61d884c57.jpg,0,1,true,3,train,true
fashionpedia,train2020,3163,864d3e9e4cbcdafb6e21444aec4c17e4.jpg,0,1,true,2,train,true
fashionpedia,train2020,3164,79a07e833197a93914776a1cf5207aff.jpg,0,1,true,4,new_val,false
fashionpedia,train2020,3166,96c5755e16acfd9da438228291a43891.jpg,0,1,true,2,train,true
fashionpedia,train2020,3168,9e2d300c3c2f7fdde9ad4a55304cb5e6.jpg,0,1,true,1,train,true
fashionpedia,train2020,3170,baf4cd42e2d6fd237457cf4fccaee636.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3173,cb9b57411708ff18c6efedf6a3f5b239.jpg,0,1,true,1,train,true
fashionpedia,train2020,3175,096cfc1b12912443fc22c4618b1efe36.jpg,0,1,true,2,train,true
fashionpedia,train2020,3184,fdbea88aeaa93ac7dbcb38d07b917e7d.jpg,0,1,true,1,train,true
fashionpedia,train2020,3186,f4ece804809bd6b8a0e5926e9ed2a384.jpg,0,1,true,3,train,true
fashionpedia,train2020,3187,9bdf5643986f3d885a53040daed06606.jpg,0,1,true,4,train,true
fashionpedia,train2020,3189,e028373316feae8c830f8ae451d2013a.jpg,0,1,true,1,train,true
fashionpedia,train2020,3191,1b1888dddbd6af553f7556b4dceac22b.jpg,0,1,true,1,train,true
fashionpedia,train2020,3193,d3f96ac3cfb4235b17d81d6586655c24.jpg,0,1,true,3,train,true
fashionpedia,train2020,3194,fc74b1fc4095a324b1f1ca1ac322278d.jpg,0,1,true,3,train,true
fashionpedia,train2020,3198,5baf6fb5ee4995a5094a1de2b4fca02f.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3202,4fd744e84349bfd3a8b49c506f151a83.jpg,0,1,true,3,train,true
fashionpedia,train2020,3203,cde8b89c650ec766fa35bdf588e64d4e.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3204,1b52f2065f70c30cc3068a11d0bc27a9.jpg,0,1,true,2,train,true
fashionpedia,train2020,3209,231b2789c26d2e6a0c032c884427bda6.jpg,0,1,true,3,train,true
fashionpedia,train2020,3213,97b10da2e8b743fcf458d45ca0a2e5d2.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3214,00e693f0ebc9f9c01e498504cffe4fc2.jpg,0,1,true,3,train,true
fashionpedia,train2020,3215,60a975fe8269dc86959ca989f7eea4d2.jpg,0,1,true,3,new_val,false
fashionpedia,train2020,3218,1d5925d31f000e79bd40f06682c141da.jpg,0,1,true,1,train,true
fashionpedia,train2020,3220,fff11e31ec0146bd469e5e3afa14a37a.jpg,0,1,true,4,train,true
fashionpedia,train2020,3222,7b7b33ef21c5e909147196063cd87f34.jpg,0,1,true,3,train,true
fashionpedia,train2020,3223,9280e506e3a96381650429e5b9591b8b.jpg,0,1,true,2,train,true
fashionpedia,train2020,3228,5a2d0b570dce4d9e6bdb05431bf03a76.jpg,0,1,true,1,train,true
fashionpedia,train2020,3230,16367dfc5ac9876f0d91a8afb2e78829.jpg,0,1,true,1,train,true
fashionpedia,train2020,3240,6efb9db7585de62376a490bede3f970d.jpg,0,1,true,2,train,true
fashionpedia,train2020,3241,c2d582ad8c2ac4f26773cd655e43f993.jpg,0,1,true,3,train,true
fashionpedia,train2020,3246,c330083e86b71fb35e7e045bf31610ce.jpg,0,1,true,2,train,true
fashionpedia,train2020,3247,63496473ed7dda6a41f30e7530229037.jpg,0,1,true,1,train,true
fashionpedia,train2020,3250,5d23a6a918c310eaf22f1ffc207fc078.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3255,02041cc24ec7e8519945e3a90f806634.jpg,0,1,true,3,train,true
fashionpedia,train2020,3262,95de08396d7dbc0c2999e98927ab80ad.jpg,0,1,true,4,train,true
fashionpedia,train2020,3275,7d9a32bcd3e34feff43ea1c59c5995ac.jpg,0,1,true,1,train,true
fashionpedia,train2020,3278,f4819d949656ae9170a491928eddf564.jpg,0,1,true,3,new_val,false
fashionpedia,train2020,3279,db19b84083f7c19bbc87f27a95e4a35a.jpg,0,1,true,2,train,true
fashionpedia,train2020,3282,09f746ad33a66d8bb695c65af8c2db60.jpg,0,1,true,1,train,true
fashionpedia,train2020,3285,efd62f9d6b12bd45d0acec406b66ad20.jpg,0,1,true,2,train,true
fashionpedia,train2020,3287,7c6ffefbb00cfb386d943bacb78c6957.jpg,0,1,true,2,train,true
fashionpedia,train2020,3289,bb9b265d275ebf3fceebe2c30d90cb8e.jpg,0,1,true,2,train,true
fashionpedia,train2020,3292,fa98e4d98ba21cbe4f69d99eddfeaa7f.jpg,0,1,true,2,train,true
fashionpedia,train2020,3293,4ea1d3fb2c6ddd18bc119b984d7f293f.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3294,11e3b192c8f97d1d9f2ce0c84f910e4e.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3297,60241851e405b7b69d131c2b3abc0eb3.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3300,0c6dce78ac11df795b7a865d03475550.jpg,0,1,true,2,train,true
fashionpedia,train2020,3313,fcca357678b0d8eafabcd7f3d0f3978e.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3315,e669bd76f5c18c48cb1c0c0d6587e750.jpg,0,1,true,1,train,true
fashionpedia,train2020,3316,da67d605bfb44db7e4fb017bf185a9c0.jpg,0,1,true,3,train,true
fashionpedia,train2020,3317,86f02572a41bd7506b9ce2c431f437f3.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3318,1abc49e9d7a0f4356eb31165b01b450d.jpg,0,1,true,2,train,true
fashionpedia,train2020,3319,7218f640f9d5072dc9ff598a928d3828.jpg,0,1,true,2,train,true
fashionpedia,train2020,3322,8b5371a5be259c159cd52239a2c1466a.jpg,0,1,true,1,train,true
fashionpedia,train2020,3324,f6a1cdf13548538c6162051f3ebf82ab.jpg,0,1,true,3,train,true
fashionpedia,train2020,3327,32754e624dd1c072fb7a5e2a48ca3092.jpg,0,1,true,1,train,true
fashionpedia,train2020,3329,435c9a86866f061e7607110f677df893.jpg,0,1,true,1,train,true
fashionpedia,train2020,3330,e8b9baa123b77c913c7f4642dad47298.jpg,0,1,true,3,train,true
fashionpedia,train2020,3332,b229c35689e6c276515c19aef8c444e5.jpg,0,1,true,3,new_val,false
fashionpedia,train2020,3336,aae4945eeb9dc4cb66c2186e311ed95d.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3337,583d19a8a008af1b195b8a3e2dcf7ec1.jpg,0,1,true,2,train,true
fashionpedia,train2020,3341,fa158f2b4e028f26ab8911cbe21930ae.jpg,0,1,true,2,train,true
fashionpedia,train2020,3342,4c1ad47c11b68a7e59c1328d3db90373.jpg,0,1,true,2,train,true
fashionpedia,train2020,3344,34d2f072276e7f88b994e6b0c469b9e3.jpg,0,1,true,3,train,true
fashionpedia,train2020,3350,fe632bf22671aac3a358ab6ae73ae31a.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3356,fc255615eef73ca5aa9960ee7b97057e.jpg,0,1,true,1,train,true
fashionpedia,train2020,3358,de3027025a2e0c80cda700c0800fa95d.jpg,0,1,true,1,train,true
fashionpedia,train2020,3359,73fa6cf608fb82642f12f0929d5f5280.jpg,0,1,true,2,train,true
fashionpedia,train2020,3363,45bdbb756562901416a4f1ffa13ca1f8.jpg,0,1,true,1,train,true
fashionpedia,train2020,3367,23d1c20c9ab876c927a7b9960dcb30c5.jpg,0,1,true,3,new_val,false
fashionpedia,train2020,3369,69fe206590ca01cce29441f3a58c0eda.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3371,1ab727c082f90bda85bfc895b5d0c16c.jpg,0,1,true,2,train,true
fashionpedia,train2020,3377,7b5e37e1419ee43f89c04790f600dc7b.jpg,0,1,true,2,train,true
fashionpedia,train2020,3388,a3dbb3cc8ebd262389f33812a34ceb36.jpg,0,1,true,3,new_val,false
fashionpedia,train2020,3390,5ce9583395e68c5f1b1865a4654a8771.jpg,0,1,true,2,train,true
fashionpedia,train2020,3392,f17040edeca252e7d5a441879fd99dc6.jpg,0,1,true,1,train,true
fashionpedia,train2020,3393,3bafc51972208ced863f6479d308ee19.jpg,0,1,true,1,train,true
fashionpedia,train2020,3394,816db0e2ad70f7c2e385edd39637cd95.jpg,0,1,true,2,train,true
fashionpedia,train2020,3399,16ba7bf6fe1fb9f1b5a858e71d9b785f.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3400,d53ca0ad393e7ce4182c681bc8439d67.jpg,0,1,true,1,train,true
fashionpedia,train2020,3402,912864f26e3c36f1ec59bcfb0ea97ab0.jpg,0,1,true,2,train,true
fashionpedia,train2020,3405,270836df6fcd70c453213bce9f2345fa.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3408,be587187ae88369f62be9bcc8f105e49.jpg,0,1,true,1,train,true
fashionpedia,train2020,3411,12ea3d84f21ccc58f6908a695172e6b5.jpg,0,1,true,2,train,true
fashionpedia,train2020,3413,402e9bfe897977d5b15fbaa31f267abe.jpg,0,1,true,2,train,true
fashionpedia,train2020,3415,971d5bee5d1be267d106059610fb62d5.jpg,0,1,true,2,train,true
fashionpedia,train2020,3416,75b37b695ae12305f339ce355e1f427b.jpg,0,1,true,1,train,true
fashionpedia,train2020,3417,1ec2426a9b037962781cea8db8356840.jpg,0,1,true,2,train,true
fashionpedia,train2020,3426,a7abb74f213cccecfb81d92e2c29f789.jpg,0,1,true,1,train,true
fashionpedia,train2020,3428,4f8fb1b8c41dbc8b7fac430789e9fbbf.jpg,0,1,true,3,train,true
fashionpedia,train2020,3441,4ea9538068a47bd5bb25c2f5657dcb81.jpg,0,1,true,2,train,true
fashionpedia,train2020,3443,7ba37754d0ac70b781d7aef6b7af4e3d.jpg,0,1,true,3,train,true
fashionpedia,train2020,3444,0db647e560de9d960641ae38e8159cfd.jpg,0,1,true,2,train,true
fashionpedia,train2020,3445,9a266ee0e4c8f8f20a8f2b59fd38192d.jpg,0,1,true,1,train,true
fashionpedia,train2020,3447,fea766f421f8f6c6a957315567f75d10.jpg,0,1,true,1,train,true
fashionpedia,train2020,3450,077f6bff21e5881d18d42507de0bcb9b.jpg,0,1,true,1,train,true
fashionpedia,train2020,3454,e34b15008c0a384370af5252f0bb8315.jpg,0,1,true,1,train,true
fashionpedia,train2020,3457,98d6cc8037706abf2e81e9c93e1c1dfe.jpg,0,1,true,2,train,true
fashionpedia,train2020,3458,bc6d3d2d38051d9af8286bcd4379f0ee.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3460,779fb8bdf442c60501caf24e8999c77b.jpg,0,1,true,2,train,true
fashionpedia,train2020,3461,332b944339eddd151b966b9d0eee15b1.jpg,0,1,true,1,train,true
fashionpedia,train2020,3465,8be69610b3b8531d74aec963774a6e5e.jpg,0,1,true,1,train,true
fashionpedia,train2020,3468,5cd10e0abd6dd5f4177d71bdea1f769e.jpg,0,1,true,3,train,true
fashionpedia,train2020,3470,f68ce7091675af0430bab98222605980.jpg,0,1,true,1,train,true
fashionpedia,train2020,3472,1a28386ee7c2f6a645f656938c7145d3.jpg,0,1,true,2,train,true
fashionpedia,train2020,3474,16cc34b55981788fa5db68d91fcc4254.jpg,0,1,true,1,train,true
fashionpedia,train2020,3477,c7c0f774b1af98b39c24fb9bb908035c.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3486,30fa80bc75241bcdb3c8ad8c110252dc.jpg,0,1,true,2,train,true
fashionpedia,train2020,3490,61a45dde641ba7901241249263c99def.jpg,0,1,true,2,train,true
fashionpedia,train2020,3491,d07c929b5b3a3c9c09a581e27aa77295.jpg,0,1,true,2,train,true
fashionpedia,train2020,3493,e90c3c533856b84c1d94cb2d77e1bfaa.jpg,0,1,true,2,train,true
fashionpedia,train2020,3495,570281eaebbb869fd93d457732e7f917.jpg,0,1,true,3,train,true
fashionpedia,train2020,3497,d454e5ad8ec73c4116a71ff8e89150bf.jpg,0,1,true,3,train,true
fashionpedia,train2020,3504,bbeb3d02ed5b752e63caa1124023c0ae.jpg,0,1,true,1,train,true
fashionpedia,train2020,3510,73d36e29ccf4034a27beff51ada524ab.jpg,0,1,true,2,train,true
fashionpedia,train2020,3511,35809b9714ade87db20ca39da5e56b73.jpg,0,1,true,1,train,true
fashionpedia,train2020,3522,9a48ca10a976135454f60a7c7d33b1d0.jpg,0,1,true,1,train,true
fashionpedia,train2020,3523,953a05fbf1daed5997be310f5eb911d9.jpg,0,1,true,2,train,true
fashionpedia,train2020,3538,291258878d0efd0546762e6c02d60034.jpg,0,1,true,4,train,true
fashionpedia,train2020,3546,657d8f67bc8d3c189e3aaeb8381ecdc5.jpg,0,1,true,2,train,true
fashionpedia,train2020,3548,32bfc0ca57d7e77dfba6a855e8f0aded.jpg,0,1,true,2,train,true
fashionpedia,train2020,3551,a6686574e4b9d31e95af39a47ceee390.jpg,0,1,true,2,train,true
fashionpedia,train2020,3553,21cbb9921a5ff09bd1fa446d30374cec.jpg,0,1,true,1,train,true
fashionpedia,train2020,3557,2f23fa23d202f4bdd77a72f3ff7b4825.jpg,0,1,true,2,train,true
fashionpedia,train2020,3558,29a7212a7874abadb8b7394cea2d7818.jpg,0,1,true,2,train,true
fashionpedia,train2020,3559,f8955634207f89528840460e5cf642d9.jpg,0,1,true,2,train,true
fashionpedia,train2020,3561,9213aca6ecd731c668840e21cc8a4c63.jpg,0,1,true,1,train,true
fashionpedia,train2020,3562,fc89503fd779c2f56648303ee6ea281e.jpg,0,1,true,1,train,true
fashionpedia,train2020,3563,65337ea28459cfc66189d3b5892afe9c.jpg,0,1,true,2,train,true
fashionpedia,train2020,3564,4b24692f4f34b07cea91f3f7eb7fa8a4.jpg,0,1,true,4,new_val,false
fashionpedia,train2020,3565,7d62ef80a338cb1a732292957236ef15.jpg,0,1,true,1,train,true
fashionpedia,train2020,3566,1834d78942d40aa91c442d088df93dba.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3569,ef799f1091458a0ad3f100eb2f04ca4f.jpg,0,1,true,1,train,true
fashionpedia,train2020,3573,a36db7e62a6b39502f35013c9d7cbe71.jpg,0,1,true,1,train,true
fashionpedia,train2020,3576,9a85bfdce3ddf36b3ec9afe39bba7bc2.jpg,0,1,true,3,train,true
fashionpedia,train2020,3594,fe8702c3e0b29091a557a00eb6056570.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3603,938e7eff0bdcc18ee85252d1746423fc.jpg,0,1,true,1,train,true
fashionpedia,train2020,3606,326cb98e31c6b91a65c96de11bb0a811.jpg,0,1,true,1,train,true
fashionpedia,train2020,3613,d0837f0ac1c9538a5171c56c13f7f89f.jpg,0,1,true,1,train,true
fashionpedia,train2020,3614,a55ab94838f1b960eded7c326bc517e6.jpg,0,1,true,1,train,true
fashionpedia,train2020,3615,5d61161614c6fc8e3f5ee0ea3791dfda.jpg,0,1,true,3,train,true
fashionpedia,train2020,3617,c4cbd4a139cd218609c63d3296e7b039.jpg,0,1,true,2,train,true
fashionpedia,train2020,3619,4637fefa857125a56a8d532a454bce57.jpg,0,1,true,2,train,true
fashionpedia,train2020,3624,d802474e7b4665419a3200dcb9d03471.jpg,0,1,true,2,train,true
fashionpedia,train2020,3626,d60e63216c83ae196349f39b46516994.jpg,0,1,true,2,train,true
fashionpedia,train2020,3628,ccf2a873ac6882aa4283a11522d871a5.jpg,0,1,true,3,train,true
fashionpedia,train2020,3639,cc811febe8d1c159158cd4b26544ec6f.jpg,0,1,true,2,train,true
fashionpedia,train2020,3644,fb0f8cb54c3bc6b56b1167d8cc8324d8.jpg,0,1,true,2,train,true
fashionpedia,train2020,3658,74c53ffd0ab40bfb2211019c4c88d233.jpg,0,1,true,2,train,true
fashionpedia,train2020,3662,74dfd454cf34901329bb167e24decdbb.jpg,0,1,true,3,train,true
fashionpedia,train2020,3666,d69cb794d7ec167b1846748956c1cb5a.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3671,dc939ec6bf5cc3ded550bd83be2147d5.jpg,0,1,true,1,train,true
fashionpedia,train2020,3673,3d61bfddb4bd23bd004841bfa3f46751.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3677,3e8c1ac89e0a86d3dce48b88f09d9f53.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3678,1c550dc816d7c155ed3b2fe84990d27a.jpg,0,1,true,3,train,true
fashionpedia,train2020,3683,676da1d5bba0c763157a9c76dbd9343f.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3688,d5dd26f50be84c775df9cdda18cdda4c.jpg,0,1,true,1,train,true
fashionpedia,train2020,3690,94f222009b84a205e40e792912baaa6e.jpg,0,1,true,2,train,true
fashionpedia,train2020,3700,963a696c424f6c66d3eb6be5f10ef7ac.jpg,0,1,true,1,train,true
fashionpedia,train2020,3705,611945c1bfdf20f77faa6c13274eafbb.jpg,0,1,true,2,train,true
fashionpedia,train2020,3706,5513d76b5436cd3506d4d78a6795aaf9.jpg,0,1,true,2,train,true
fashionpedia,train2020,3714,379059d2f058033489bc9760ca6ad064.jpg,0,1,true,2,train,true
fashionpedia,train2020,3718,1d6fbcb92c04d50a88348af5f17c7da6.jpg,0,1,true,1,train,true
fashionpedia,train2020,3721,75fc5e23033a42b2d31b30e0797d1098.jpg,0,1,true,1,train,true
fashionpedia,train2020,3726,cbced716535e5a4f7a55568945b0052a.jpg,0,1,true,3,train,true
fashionpedia,train2020,3729,fd6d4108b7febaa1acc8395d60c1ac64.jpg,0,1,true,3,train,true
fashionpedia,train2020,3732,b858203a6dc0acfd60be5a63f90a7d44.jpg,0,1,true,3,train,true
fashionpedia,train2020,3739,39760148c350d2266bb53157f68809aa.jpg,0,1,true,4,train,true
fashionpedia,train2020,3741,9f929c0b29bae87d4cfa73a47858b57b.jpg,0,1,true,1,train,true
fashionpedia,train2020,3742,64f57f154965ca9b57ab3e665ec9d17b.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3746,6f1768b9e697f8a5c9b0f7020383229b.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3747,d331dca4fe746a4220ecde6bdabd45b0.jpg,0,1,true,3,train,true
fashionpedia,train2020,3751,fc0c9e6b36dea888b073b4362dfbaedc.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3753,f30c3b0ef7280fa1f88cc40ed047edf1.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3754,9dcdc4c0b07c5ec6e1efbd0842e059bc.jpg,0,1,true,2,train,true
fashionpedia,train2020,3759,7ecc35f586eb4af51a9e7f41d5c2dff5.jpg,0,1,true,3,train,true
fashionpedia,train2020,3762,83babd9f14152b7f974fb68907be4f66.jpg,0,1,true,3,train,true
fashionpedia,train2020,3763,8d29a8b45533db9b32dfabdc1607e94e.jpg,0,1,true,2,train,true
fashionpedia,train2020,3771,33608b2b68732dfc303f385738a272ac.jpg,0,1,true,1,train,true
fashionpedia,train2020,3773,1a06bb3caa9f1e38db378af5551861cb.jpg,0,1,true,1,train,true
fashionpedia,train2020,3774,15a96b121d229539c852face7c91bd99.jpg,0,1,true,3,train,true
fashionpedia,train2020,3779,396277e073738b508b5a8b90fb94141b.jpg,0,1,true,2,train,true
fashionpedia,train2020,3781,f4e446373d3fba156d30e5fbe6b020fc.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3782,05527bba1360e632cb5c7c736de6c6b5.jpg,0,1,true,1,train,true
fashionpedia,train2020,3785,0130063d21dad71e8f04b68c31dad43c.jpg,0,1,true,2,train,true
fashionpedia,train2020,3788,2645d84a17aaad6df76fde13d68e2458.jpg,0,1,true,5,train,true
fashionpedia,train2020,3789,a56f5dd243952d05974c3994f71d2b09.jpg,0,1,true,1,train,true
fashionpedia,train2020,3791,3803dbec7d00c6fdb6cdf1cd29d016c7.jpg,0,1,true,3,train,true
fashionpedia,train2020,3794,f8a9e2cdb3b507b0dc1abe046efa6055.jpg,0,1,true,1,train,true
fashionpedia,train2020,3795,f37c878eabe890594cf33067096e6bd8.jpg,0,1,true,1,train,true
fashionpedia,train2020,3797,2d456b8a7da46219a0477edc2268f382.jpg,0,1,true,1,train,true
fashionpedia,train2020,3798,3643545996e5c83332140059497c01f7.jpg,0,1,true,1,train,true
fashionpedia,train2020,3801,02dda109ad70d552d715cf60f217fbc1.jpg,0,1,true,1,train,true
fashionpedia,train2020,3802,358d086bf793d1b4677d71a9364b7d2c.jpg,0,1,true,1,train,true
fashionpedia,train2020,3805,53cb6bdf178387bf236f4f6611536416.jpg,0,1,true,1,train,true
fashionpedia,train2020,3806,3cb7a8098f2b8eaab86ed0839f543778.jpg,0,1,true,1,new_val,false
fashionpedia,train2020,3809,a88a873b950543fa75d52251d2b29a53.jpg,0,1,true,3,train,true
fashionpedia,train2020,3812,2ab69d6ea7a08264477a62c3ec643d1a.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3818,953cdb25c0e6e93fc031646bbc4d4163.jpg,0,1,true,2,train,true
fashionpedia,train2020,3820,149b4e512f6ece4a648a98189a01a40a.jpg,0,1,true,3,train,true
fashionpedia,train2020,3822,69aed9030ff7e61aeaa161b935cce2ab.jpg,0,1,true,2,train,true
fashionpedia,train2020,3825,1970c2faad5a68fb349098c6f773eff5.jpg,0,1,true,3,new_val,false
fashionpedia,train2020,3826,3a83c5cd92589e3df7883f699baab4c6.jpg,0,1,true,3,new_val,false
fashionpedia,train2020,3827,6134693adc8252c2890d4be97ab99b86.jpg,0,1,true,1,train,true
fashionpedia,train2020,3828,d72bfddcd8a81833c2267af28469a0f0.jpg,0,1,true,2,train,true
fashionpedia,train2020,3829,f7f4700571d380c01dea70e419f9fd2d.jpg,0,1,true,2,train,true
fashionpedia,train2020,3833,a8793a38a108e8f776c7b068f9ff0b3a.jpg,0,1,true,2,new_val,false
fashionpedia,train2020,3835,443a181e0a9476e46e5c09f2dcf151ef.jpg,0,1,true,2,train,true
fashionpedia,train2020,3840,8a80c28e119ea451aab8741d52800f3b.jpg,0,1,true,3,train,true
fashionpedia,train2020,3844,d1277df07bdd799b091d1fbb1102de21.jpg,0,1,true,1,train,true
fashionpedia,train2020,3847,2ba8669d8885f38da218d48cd96d82eb.jpg,0,1,true,1,train,true
fashionpedia,train2020,3848,be71ce80ef21437f1197c51a1a19a535.jpg,0,1,true,2,train,true
fashionpedia,train2020,3851,45855bea30a972c9a3fa8e81564cf8f2.jpg,0,1,true,2,train,true
fashionpedia,train2020,3852,a076aae7e46e6926e0928796b349cf36.jpg,0,1,true,3,train,true
fashionpedia,train2020,3854,8b61e0c945ecbf196188249b05501689.jpg,0,1,true,1,train,true
fashionpedia,train2020,3855,50c0b9a595e38d3597145359620a86fd.jpg,0,1,true,2,train,true
fashionpedia,train2020,3857,9eeeb7544764b89794fa7fbee85e1f93.jpg,0,1,true,2,train,true
