dataset,official_split,image_id,original_filename,source_shard,augmentation_round,selected,valid_crop_count,usage_split,used_for_training
fashionpedia,train2020,24011,af00e950e19670b845bee4f73c702f76.jpg,3,2,true,2,train,true
fashionpedia,train2020,24012,fc322d27baf286950ad3a97051bf0d2d.jpg,3,2,true,1,train,true
fashionpedia,train2020,24013,f4c226e68f48b630dfd5b8f032c281f3.jpg,3,2,true,2,train,true
fashionpedia,train2020,24015,dcfa3c39aeb65694bf01ab6a75a6a9b7.jpg,3,2,true,4,train,true
fashionpedia,train2020,24018,8f28b307219c7f81f5e2a92ca379f482.jpg,3,2,true,1,train,true
fashionpedia,train2020,24019,8808d842f7aacce9a87ab749a8f3b5e6.jpg,3,2,true,2,train,true
fashionpedia,train2020,24020,ae3ce289670a9c6466b51ec67346ffed.jpg,3,2,true,1,train,true
fashionpedia,train2020,24025,1c6416e1f433fc9e572b8cef7a87b0ec.jpg,3,2,true,2,train,true
fashionpedia,train2020,24028,8baf212beb54c9a4c85d499c3174424a.jpg,3,2,true,2,train,true
fashionpedia,train2020,24042,002037fce71bdd9046a125e6e7afc0e0.jpg,3,2,true,1,train,true
fashionpedia,train2020,24045,ef26feb1a178ba74772d59e7a9ded842.jpg,3,2,true,2,train,true
fashionpedia,train2020,24050,f1e0dbcfa3e44402c5a259bad4370535.jpg,3,2,true,1,train,true
fashionpedia,train2020,24071,518e7f9316f0b58a387535554a85c66f.jpg,3,2,true,1,train,true
fashionpedia,train2020,24080,c04bb5a3a9a18f6e86c6a62d2f07d209.jpg,3,2,true,3,train,true
fashionpedia,train2020,24081,eafd7ed85eca568c9e3130d216453cb0.jpg,3,2,true,2,train,true
fashionpedia,train2020,24084,93984e6e8aaed872da103fb0b0a12e84.jpg,3,2,true,3,train,true
fashionpedia,train2020,24091,f5af0e398304e2c22f21aea9e7feadad.jpg,3,2,true,1,train,true
fashionpedia,train2020,24100,9a43a8730bf90da5f26293c2b033563b.jpg,3,2,true,1,train,true
fashionpedia,train2020,24105,1ac59e603b3953da8460c0d086eb1cff.jpg,3,2,true,1,train,true
fashionpedia,train2020,24106,55f5955afcf7b368a0341c57b4485a87.jpg,3,2,true,1,train,true
fashionpedia,train2020,24111,0039366c35ed742e5bfc6a278b699720.jpg,3,2,true,3,train,true
fashionpedia,train2020,24113,55c4ae6204b91b74bdbd629e77299a16.jpg,3,2,true,2,train,true
fashionpedia,train2020,24120,b2b6b456dba72c2e5de226dc4e4e27e8.jpg,3,2,true,2,train,true
fashionpedia,train2020,24123,23d9585857054409c0ae4688c4ef656a.jpg,3,2,true,1,train,true
fashionpedia,train2020,24126,12924731eb13349bedce4fe111dc13a9.jpg,3,2,true,1,train,true
fashionpedia,train2020,24130,090def986b975204bda8368e8b3c335e.jpg,3,2,true,1,train,true
fashionpedia,train2020,24138,d23ef3313daa3c3d00f3216b6df4745c.jpg,3,2,true,2,train,true
fashionpedia,train2020,24140,b2631886263f4957957a7deae6066cf1.jpg,3,2,true,3,train,true
fashionpedia,train2020,24143,df2ec4e63b7c945facf6fc3b6692b8e7.jpg,3,2,true,2,train,true
fashionpedia,train2020,24151,5fdd50d0e6f450663b3014519f84765d.jpg,3,2,true,2,train,true
fashionpedia,train2020,24158,d26c4550310e82a9460197eb39dd77da.jpg,3,2,true,2,train,true
fashionpedia,train2020,24162,0e9820d551e6fd6a7c19e465915af4ec.jpg,3,2,true,2,train,true
fashionpedia,train2020,24167,dee91622b26c4623aaa3f40ff94f36bb.jpg,3,2,true,2,train,true
fashionpedia,train2020,24182,fd7d6f1103aae23fbad8eda7a89ca227.jpg,3,2,true,2,train,true
fashionpedia,train2020,24190,2b6b22a725aed331b97fa7082f1b75e2.jpg,3,2,true,1,train,true
fashionpedia,train2020,24194,9a857ec86b2e65c838e66f6cb759a979.jpg,3,2,true,3,train,true
fashionpedia,train2020,24201,dc01577764dfda80b9bdb569179da6c4.jpg,3,2,true,2,train,true
fashionpedia,train2020,24208,fbb117b1eb62ec90e45d16362765087b.jpg,3,2,true,3,train,true
fashionpedia,train2020,24210,9fecdeae095b0f231f89d09468eebde1.jpg,3,2,true,5,train,true
fashionpedia,train2020,24215,c73c78e518b5181d1b6bc81c68a697bb.jpg,3,2,true,2,train,true
fashionpedia,train2020,24229,d119aa22ce5ef9b1f2dd63b9e59a6469.jpg,3,2,true,1,train,true
fashionpedia,train2020,24231,49207f44b619d56bb1336fe905e5ae10.jpg,3,2,true,3,train,true
fashionpedia,train2020,24232,404d81b9c8007c3ccae4d3654f005f50.jpg,3,2,true,3,train,true
fashionpedia,train2020,24234,8898ca5eba82b2206b0eb90d8d0dc46c.jpg,3,2,true,1,train,true
fashionpedia,train2020,24238,4bcc5108cb81655921a66532b5f25b19.jpg,3,2,true,2,train,true
fashionpedia,train2020,24242,c54bf45bc4a125b2a47a557681c10520.jpg,3,2,true,2,train,true
fashionpedia,train2020,24243,93aa3d46a3ce3d8db80b358e5f0e761d.jpg,3,2,true,1,train,true
fashionpedia,train2020,24244,91b51823bdba5924931b39675bc57dc9.jpg,3,2,true,2,train,true
fashionpedia,train2020,24253,568f792a1c93ebbc918b64fbd2102a44.jpg,3,2,true,2,train,true
fashionpedia,train2020,24276,0a7ffd1741053f1ff4723a0fda4d5eed.jpg,3,2,true,2,train,true
fashionpedia,train2020,24284,ba6fb1ed1327d4a15e31863aa4eff374.jpg,3,2,true,2,train,true
fashionpedia,train2020,24296,9a0eb9c183adf13547dda2893ed8954d.jpg,3,2,true,1,train,true
fashionpedia,train2020,24299,4ff60b6bfa55f6c6a28991fe3669f0b2.jpg,3,2,true,3,train,true
fashionpedia,train2020,24300,41cb617b6e48901318e6deac8d439a1b.jpg,3,2,true,1,train,true
fashionpedia,train2020,24305,f2585c78567ff99c15ca54371e31401d.jpg,3,2,true,3,train,true
fashionpedia,train2020,24312,091c815792087c147e62ba8797fc47f8.jpg,3,2,true,2,train,true
fashionpedia,train2020,24320,89640854d09021da3646b73b1eb5e79d.jpg,3,2,true,2,train,true
fashionpedia,train2020,24322,caf1e3261fba6421f38bd90d905db94f.jpg,3,2,true,2,train,true
fashionpedia,train2020,24327,937669db8460a22965c68f763691b0f5.jpg,3,2,true,4,train,true
fashionpedia,train2020,24330,6b7a62b641cee9868df007c9b2a0cb21.jpg,3,2,true,1,train,true
fashionpedia,train2020,24338,cbf8dfc99c879649a755cf725247dd7e.jpg,3,2,true,2,train,true
fashionpedia,train2020,24343,3444944312f72249734b396327ef3932.jpg,3,2,true,2,train,true
fashionpedia,train2020,24348,60e1a866ab8bd5bd43d3c01b68189635.jpg,3,2,true,1,train,true
fashionpedia,train2020,24349,e4567ed2ea4ffa8de439ee6f9e9501e8.jpg,3,2,true,2,train,true
fashionpedia,train2020,24378,9a3d8380641a2e69e0dbda05fd140301.jpg,3,2,true,2,train,true
fashionpedia,train2020,24380,bafc9065d37f1409f6c7cc7172082f68.jpg,3,2,true,1,train,true
fashionpedia,train2020,24386,c594f4b60767edb278c60ac91dfd1c9d.jpg,3,2,true,2,train,true
fashionpedia,train2020,24387,fdd2cc9c6a49e6c2a2dbd1f2bb4a8042.jpg,3,2,true,3,train,true
fashionpedia,train2020,24393,100babfe98db5cdd4289d7c1ec605635.jpg,3,2,true,1,train,true
fashionpedia,train2020,24401,e57df4e75bac6d77c29f61dd9dc23240.jpg,3,2,true,3,train,true
fashionpedia,train2020,24411,1c22692c863807b61b67b78a05aa2046.jpg,3,2,true,3,train,true
fashionpedia,train2020,24420,8e63a9741b5f94b30df5c1518276f824.jpg,3,2,true,1,train,true
fashionpedia,train2020,24430,29eeb803a58e3db6a40ff37c2df9dff7.jpg,3,2,true,1,train,true
fashionpedia,train2020,24437,a755faf55da4a6bb3dabac5525d29860.jpg,3,2,true,2,train,true
fashionpedia,train2020,24454,be9ee07aa7f44a8f8b0f77cb987e6924.jpg,3,2,true,1,train,true
fashionpedia,train2020,24466,de8448c93718a0c0e1d83ad67a58fa88.jpg,3,2,true,1,train,true
fashionpedia,train2020,24470,7ac6d27937d43ddf8e3ac774cbda66ad.jpg,3,2,true,2,train,true
fashionpedia,train2020,24477,e025ec57c898ad12c6365102b01d58eb.jpg,3,2,true,1,train,true
fashionpedia,train2020,24486,26170d017c53455988b422878ce16b83.jpg,3,2,true,1,train,true
fashionpedia,train2020,24499,65741811b133eb70868454afd945e319.jpg,3,2,true,1,train,true
fashionpedia,train2020,24512,3224007ad25498038271f7a071856880.jpg,3,2,true,2,train,true
fashionpedia,train2020,24513,751000010269b9e60aad6d693bd04cb3.jpg,3,2,true,2,train,true
fashionpedia,train2020,24520,dc29cd2c55e1cd024ea4545753bfad93.jpg,3,2,true,2,train,true
fashionpedia,train2020,24526,2884b6eb39ed544acf20e6004a7ecdef.jpg,3,2,true,3,train,true
fashionpedia,train2020,24529,4a355228ab5a2bb08f95c93d90bb99f0.jpg,3,2,true,3,train,true
fashionpedia,train2020,24532,7f77f10192f3b4b61f19c882129d5b2f.jpg,3,2,true,3,train,true
fashionpedia,train2020,24537,1639d48edd4dba5d34502a6cfafe2980.jpg,3,2,true,2,train,true
fashionpedia,train2020,24538,4d1a8c1562460f69043ed4e6031c2ed2.jpg,3,2,true,1,train,true
fashionpedia,train2020,24548,ecd214d634a4ac1da330254cb15cc6cd.jpg,3,2,true,2,train,true
fashionpedia,train2020,24550,1c6e7bd248bfa3fe2caf1e537262a4d9.jpg,3,2,true,1,train,true
fashionpedia,train2020,24557,af590a759d5973a70dabca5b0079b95e.jpg,3,2,true,1,train,true
fashionpedia,train2020,24558,0c61dcbd7270f40b5d92637e61640b22.jpg,3,2,true,4,train,true
fashionpedia,train2020,24563,f0a70abee74b35dd4e97ebed74499a92.jpg,3,2,true,2,train,true
fashionpedia,train2020,24589,48f5a4b8850ae78217514d0ca9e89453.jpg,3,2,true,3,train,true
fashionpedia,train2020,24590,e747b6ceb83f4c51c0be7a3eb95ca81d.jpg,3,2,true,1,train,true
fashionpedia,train2020,24594,1971d3a1c6a624196784d25c67f4752f.jpg,3,2,true,1,train,true
fashionpedia,train2020,24600,43fddabe77c28794bc82d82481b5572a.jpg,3,2,true,1,train,true
fashionpedia,train2020,24602,6cd5eb5f9e151f3db6886f383bf7e1e5.jpg,3,2,true,1,train,true
fashionpedia,train2020,24608,3b305bfc4d6ca24cd9a968f8dc2a52f0.jpg,3,2,true,2,train,true
fashionpedia,train2020,24613,5f66e338b5e95b7ef0f1bcd72cc7d8e7.jpg,3,2,true,3,train,true
fashionpedia,train2020,24624,20bcc982aff30fc061d89e3801a06f1f.jpg,3,2,true,3,train,true
fashionpedia,train2020,24626,e4d231b088a6ac09bbc1355b67ead4db.jpg,3,2,true,3,train,true
fashionpedia,train2020,24641,e25d95454d5c17235aefe96f28e1de1b.jpg,3,2,true,2,train,true
fashionpedia,train2020,24644,354d84204e48e1593fa4f1cc123dc85e.jpg,3,2,true,2,train,true
fashionpedia,train2020,24650,ec8af9c6cdd3cf5c9c8aa731375c6908.jpg,3,2,true,2,train,true
fashionpedia,train2020,24668,67a99bf9329bee3c21a8a68af971c938.jpg,3,2,true,2,train,true
fashionpedia,train2020,24677,527512a0cfff5e9af75adbe785d66620.jpg,3,2,true,2,train,true
fashionpedia,train2020,24691,32f0b1cf9430b37f1b615ef347493dd5.jpg,3,2,true,1,train,true
fashionpedia,train2020,24695,65d2cbadb825dde67937e5e370a98781.jpg,3,2,true,1,train,true
fashionpedia,train2020,24698,293139d0110b6a9f4bca800d208462ab.jpg,3,2,true,2,train,true
fashionpedia,train2020,24702,92d6ccfa7d3619f7f28a4b347fea5ff3.jpg,3,2,true,2,train,true
fashionpedia,train2020,24707,13ef6c7655152dbd34951ca930be038d.jpg,3,2,true,3,train,true
fashionpedia,train2020,24715,f30a8115ac9c0a281245d83312afdecb.jpg,3,2,true,1,train,true
fashionpedia,train2020,24722,843871e0d34eba265d010174ae9675d5.jpg,3,2,true,1,train,true
fashionpedia,train2020,24733,586b42267796b23553513f7e5dacafda.jpg,3,2,true,1,train,true
fashionpedia,train2020,24741,9f54e869d7e7993377fefce228069cee.jpg,3,2,true,2,train,true
fashionpedia,train2020,24743,e2d2fb941e6bbcff40a07e7cb7eba337.jpg,3,2,true,1,train,true
fashionpedia,train2020,24744,be4efeedeac2ac9f5442f25943801f78.jpg,3,2,true,3,train,true
fashionpedia,train2020,24750,b708f822608b3175341676b31441478d.jpg,3,2,true,2,train,true
fashionpedia,train2020,24757,b8c6e2fb958e2cee4f3327b2d6055fde.jpg,3,2,true,1,train,true
fashionpedia,train2020,24759,10a7ebf1e575beff6941b0704ee293b0.jpg,3,2,true,3,train,true
fashionpedia,train2020,24767,3446ca9f2f2ad011796f2d6ac860df1a.jpg,3,2,true,1,train,true
fashionpedia,train2020,24773,2ec163613b0a9189aaddc8bb4bbbc8e9.jpg,3,2,true,1,train,true
fashionpedia,train2020,24788,e84b453dce649c6d4c673644b26b73d1.jpg,3,2,true,0,selected_no_valid_crop,false
fashionpedia,train2020,24792,938dfdc752912489c1a7f91a924346e3.jpg,3,2,true,2,train,true
fashionpedia,train2020,24801,62da76bf8a1563322339fcecb1cc035f.jpg,3,2,true,4,train,true
fashionpedia,train2020,24806,d6f25566dc794e537c537c1c027e3370.jpg,3,2,true,2,train,true
fashionpedia,train2020,24807,e1ee1c84d27fd416ea7dae1e6736f575.jpg,3,2,true,2,train,true
fashionpedia,train2020,24825,77ce5a5abfd7bb19ded549ec235dc6a4.jpg,3,2,true,2,train,true
fashionpedia,train2020,24826,7f01eeaf18fbcdfd9dd0117ae6dc4aec.jpg,3,2,true,1,train,true
fashionpedia,train2020,24839,619bc06fcab7ff0a192dc360e43ab12b.jpg,3,2,true,2,train,true
fashionpedia,train2020,24851,394cf1929558cd5ae2cf32f4b99a9307.jpg,3,2,true,1,train,true
fashionpedia,train2020,24853,44a6254f78883f9c39badb96ab8712fd.jpg,3,2,true,1,train,true
fashionpedia,train2020,24856,66624cfd21eccb21b2cd5142eff8bbd5.jpg,3,2,true,1,train,true
fashionpedia,train2020,24866,d69473c01c9ef66c79732ba805062264.jpg,3,2,true,3,train,true
fashionpedia,train2020,24880,fe2c27c3d4a4cc24c43327f44758ac43.jpg,3,2,true,2,train,true
fashionpedia,train2020,24886,8a682808c2116470c627dfcaf81ed5d5.jpg,3,2,true,1,train,true
fashionpedia,train2020,24888,ef729e4ac9bfb2201992f6b0efbee29e.jpg,3,2,true,1,train,true
fashionpedia,train2020,24892,2219300f12ef61b4e33081b9769a43fc.jpg,3,2,true,2,train,true
fashionpedia,train2020,24895,e256f38eb691f6ed691f66aa03f5c758.jpg,3,2,true,1,train,true
fashionpedia,train2020,24901,a17a4bbd86ceb5cb0a5213f1dd42fe33.jpg,3,2,true,1,train,true
fashionpedia,train2020,24907,d0f6e85d17ceaf5deaa12ee5162de4ca.jpg,3,2,true,2,train,true
fashionpedia,train2020,24908,fcc894a1edab6c3e275356e505cd153b.jpg,3,2,true,2,train,true
fashionpedia,train2020,24912,a2c2dca48f41cb319d9acd650e3eb1fd.jpg,3,2,true,3,train,true
fashionpedia,train2020,24916,3ee26db7e4b37c2e34205f5701fe1c5c.jpg,3,2,true,2,train,true
fashionpedia,train2020,24926,0aa55eac7d3adef2b957cb0f4ffa0363.jpg,3,2,true,1,train,true
fashionpedia,train2020,24933,27629db05cb458c1d3a110c32f8f078c.jpg,3,2,true,1,train,true
fashionpedia,train2020,24940,d7ee2f2f6d07f9c257185be6cbd463c0.jpg,3,2,true,2,train,true
fashionpedia,train2020,24942,c3b2b10b066d3d84c211bb65410dcec9.jpg,3,2,true,2,train,true
fashionpedia,train2020,24943,64bb215439291df21710bb9908611daf.jpg,3,2,true,1,train,true
fashionpedia,train2020,24948,65ff9f98a9129892892f82bf1b933c9a.jpg,3,2,true,1,train,true
fashionpedia,train2020,24949,a9708eae896b0527e076077cf48d10e7.jpg,3,2,true,3,train,true
fashionpedia,train2020,24952,0ef72436fc2c89077e62e4ca1b03cb60.jpg,3,2,true,1,train,true
fashionpedia,train2020,24953,9535d96d6259081fc5a3692d5dcca682.jpg,3,2,true,2,train,true
fashionpedia,train2020,24954,56af22fce6d10681066dbecb86d826b0.jpg,3,2,true,3,train,true
fashionpedia,train2020,24975,6bd9373c29a0dfd5b4ee636292af0e29.jpg,3,2,true,3,train,true
fashionpedia,train2020,24983,81c0e0d287a0ce0dd7eadbad39de7ae7.jpg,3,2,true,1,train,true
fashionpedia,train2020,24984,c6b5c3cfa8f7247c9456e01b7c824f3f.jpg,3,2,true,2,train,true
fashionpedia,train2020,24994,9879c527f2d7905bd10707ac9bca2c7d.jpg,3,2,true,3,train,true
fashionpedia,train2020,24996,07224b418160d254da9bef7c16fcfa52.jpg,3,2,true,1,train,true
fashionpedia,train2020,25014,f4ceb6719d9be78c7f999304dd062bd9.jpg,3,2,true,3,train,true
fashionpedia,train2020,25015,54327681a7f74bd7a4ebc5f250045bf6.jpg,3,2,true,1,train,true
fashionpedia,train2020,25019,7dd89d0430e930991f225de4ab1d9f01.jpg,3,2,true,3,train,true
fashionpedia,train2020,25020,0fe4636d2d6a34e33394271fe0c962c8.jpg,3,2,true,1,train,true
fashionpedia,train2020,25021,a8ada222e7cbefb184cd94385fab17a1.jpg,3,2,true,1,train,true
fashionpedia,train2020,25029,ebbdbaba83852b5bfceff19a3f85235f.jpg,3,2,true,1,train,true
fashionpedia,train2020,25035,e528c8da0240a852f3a0cc672bb823c3.jpg,3,2,true,2,train,true
fashionpedia,train2020,25037,98a8f26b81fa19dfd8db66f1a1cab521.jpg,3,2,true,1,train,true
fashionpedia,train2020,25041,441449a8bca778d4b9236b62ef529e01.jpg,3,2,true,1,train,true
fashionpedia,train2020,25049,9a2a0ba8012f757de6fa0e4ded15b03d.jpg,3,2,true,1,train,true
fashionpedia,train2020,25055,66406980af0a89793c6b5b9ddf5ec07f.jpg,3,2,true,3,train,true
fashionpedia,train2020,25057,d54fff085b1eda9f8e9906722ef9e8ee.jpg,3,2,true,1,train,true
fashionpedia,train2020,25065,fca51558c240f8471849416161032d07.jpg,3,2,true,3,train,true
fashionpedia,train2020,25070,e3618a534c8ad1ffb2dd5847edb7ca61.jpg,3,2,true,1,train,true
fashionpedia,train2020,25079,fc1c434866807cb371586394b7ea1598.jpg,3,2,true,1,train,true
fashionpedia,train2020,25082,2c07f779cddffd7c011f33ed2c47266c.jpg,3,2,true,3,train,true
fashionpedia,train2020,25094,98af188eec4b4aaf66513b03bed59ea5.jpg,3,2,true,1,train,true
fashionpedia,train2020,25096,b5d10c91f564f49eb682ae3c664bf8d1.jpg,3,2,true,2,train,true
fashionpedia,train2020,25098,1bf24b2d8bb0e20d8f0c843bb8e7ab50.jpg,3,2,true,3,train,true
fashionpedia,train2020,25109,a66e15e515a8edf71faf815ca959b86e.jpg,3,2,true,1,train,true
fashionpedia,train2020,25114,1d24bf20f3a6495ee342adbc0170adbf.jpg,3,2,true,2,train,true
fashionpedia,train2020,25116,d4cda0c4953fff50aecab2a80052c43c.jpg,3,2,true,1,train,true
fashionpedia,train2020,25118,09ad578be5c4671658a23c5424e360f6.jpg,3,2,true,2,train,true
fashionpedia,train2020,25119,f430163fb4790464ea7fb60a2d6c2c74.jpg,3,2,true,2,train,true
fashionpedia,train2020,25124,3c7d152927694dffa2e052575c9da1d8.jpg,3,2,true,1,train,true
fashionpedia,train2020,25147,4077733a745d334775740bd4206bf361.jpg,3,2,true,1,train,true
fashionpedia,train2020,25152,a6e7a4137d03b1d9e1763cb803724607.jpg,3,2,true,1,train,true
fashionpedia,train2020,25155,73590264e161005f76bdff5753fbe87d.jpg,3,2,true,2,train,true
fashionpedia,train2020,25162,91ac0dd02a37e1852bbdb85541d7c40f.jpg,3,2,true,2,train,true
fashionpedia,train2020,25163,5869549488cdaa257699e163733990c5.jpg,3,2,true,3,train,true
fashionpedia,train2020,25171,1f58bf335c730ffd2c4d5aa6fddea0ca.jpg,3,2,true,3,train,true
fashionpedia,train2020,25172,2938003142de06b30953608fd456aaba.jpg,3,2,true,1,train,true
fashionpedia,train2020,25183,392495bb869764e784218c07cd768ed1.jpg,3,2,true,2,train,true
fashionpedia,train2020,25210,dfaebb8eecbd1ba8865e92e972e67db6.jpg,3,2,true,2,train,true
fashionpedia,train2020,25211,c8b872e7aec69ef77de9376a3edbe38f.jpg,3,2,true,1,train,true
fashionpedia,train2020,25217,03732d448d7d84134c8a99a61a61670f.jpg,3,2,true,3,train,true
fashionpedia,train2020,25228,34f0ecea8878019cf9f3508c74230a6b.jpg,3,2,true,2,train,true
fashionpedia,train2020,25231,b38feb4c5bcc850fe3c712d9344c1058.jpg,3,2,true,2,train,true
fashionpedia,train2020,25233,367611f134cd9fcd69cda6f0b2ddbc41.jpg,3,2,true,2,train,true
fashionpedia,train2020,25240,921490cfef4067f4ea2e86c160d97f9a.jpg,3,2,true,1,train,true
fashionpedia,train2020,25243,e56f78f842f6463dfe457b57c57a2880.jpg,3,2,true,2,train,true
fashionpedia,train2020,25253,b6e15004cc278981b356f0c6e33be9ca.jpg,3,2,true,2,train,true
fashionpedia,train2020,25266,399fe045f9f870bc934dcfcbc671ce24.jpg,3,2,true,1,train,true
fashionpedia,train2020,25269,f92797106d23c50a4fa0d936df5702e2.jpg,3,2,true,2,train,true
fashionpedia,train2020,25275,498889504b09d7ec5dabb7e8883abf14.jpg,3,2,true,1,train,true
fashionpedia,train2020,25280,a1043418e993f04fe0f6fe423dbf9956.jpg,3,2,true,2,train,true
fashionpedia,train2020,25282,05cab76a29396d2db5225e937342c9e6.jpg,3,2,true,2,train,true
fashionpedia,train2020,25283,8ea81d3a0343bbc3b638ab6ea775c363.jpg,3,2,true,2,train,true
fashionpedia,train2020,25285,e6b33f40164946fbde7853d7201a5dcf.jpg,3,2,true,2,train,true
fashionpedia,train2020,25287,0dcc42e5b9f860ec460dce9e45780dcd.jpg,3,2,true,3,train,true
fashionpedia,train2020,25291,a638e002db4ed5db18582db598ce2843.jpg,3,2,true,2,train,true
fashionpedia,train2020,25295,b950a5a2da0cddbf5f10c77929c5474f.jpg,3,2,true,2,train,true
fashionpedia,train2020,25300,d872dd8c67516cf700b1f5a4b46daf3a.jpg,3,2,true,4,train,true
fashionpedia,train2020,25301,200ebc70f7c0e5b5e0acbc416075d12f.jpg,3,2,true,1,train,true
fashionpedia,train2020,25302,267103bd2c7549cf3feea173d9e07364.jpg,3,2,true,3,train,true
fashionpedia,train2020,25305,f3b81c00d0167ccead8127867c88c6d4.jpg,3,2,true,2,train,true
fashionpedia,train2020,25306,d78ca2fe555414a4734f2b24e15db181.jpg,3,2,true,2,train,true
fashionpedia,train2020,25308,c461704d92742125ecac867af99be9fb.jpg,3,2,true,2,train,true
fashionpedia,train2020,25311,46f60d1910f0ac03dfd79900f8283b0b.jpg,3,2,true,1,train,true
fashionpedia,train2020,25318,445a9f7d98e19b29931339c4fa368b02.jpg,3,2,true,2,train,true
fashionpedia,train2020,25319,94944810707678e643914598c066b69e.jpg,3,2,true,3,train,true
fashionpedia,train2020,25322,0ddc95c74196464e66d2a4b265ea4c2d.jpg,3,2,true,1,train,true
fashionpedia,train2020,25323,5c419218feb3c356af6a3f13bd6f6750.jpg,3,2,true,3,train,true
fashionpedia,train2020,25331,de1b3d864edbb3e36ad92ad98155ffad.jpg,3,2,true,1,train,true
fashionpedia,train2020,25336,a95345bc5cf2d5c854853144d135aad8.jpg,3,2,true,2,train,true
fashionpedia,train2020,25339,fd9a7e0c04aab597f88dd6dbb6ce2fc9.jpg,3,2,true,3,train,true
fashionpedia,train2020,25344,8848ab0c7a7e7154ac4233fa55a0358c.jpg,3,2,true,1,train,true
fashionpedia,train2020,25368,a8943387d3b77cf7a9585cff175e3619.jpg,3,2,true,2,train,true
fashionpedia,train2020,25371,6738823d185081f48a20ecdb94fc704e.jpg,3,2,true,3,train,true
fashionpedia,train2020,25373,327e5aa6b1b32ca1e692fc4621c96023.jpg,3,2,true,2,train,true
fashionpedia,train2020,25375,6a4517ee51202c2464685c5b5231449d.jpg,3,2,true,3,train,true
fashionpedia,train2020,25378,eee949b4466e54a1fb904039de1c2f95.jpg,3,2,true,3,train,true
fashionpedia,train2020,25382,4f28390fee663a5131fedf0e64f74bf6.jpg,3,2,true,3,train,true
fashionpedia,train2020,25385,5b2ae881630605acca2e9aec612d29c7.jpg,3,2,true,2,train,true
fashionpedia,train2020,25404,538a099855f1df795c4ae36254cfefed.jpg,3,2,true,1,train,true
fashionpedia,train2020,25417,be52da2a21e7981571687cb45b5d9685.jpg,3,2,true,1,train,true
fashionpedia,train2020,25419,7c623d68a5c2db06787ae37b319bb7c1.jpg,3,2,true,1,train,true
fashionpedia,train2020,25420,62ca52f518df1bd19a41ed295e2cf8f5.jpg,3,2,true,1,train,true
fashionpedia,train2020,25423,988236800e1f8a6582d700c2dcd02a56.jpg,3,2,true,2,train,true
fashionpedia,train2020,25426,9d1eb12bc8a1696f38f42a23114d1549.jpg,3,2,true,2,train,true
fashionpedia,train2020,25433,27544cdb1c42e5076eb9db17dffaeded.jpg,3,2,true,1,train,true
fashionpedia,train2020,25435,09d118e5663128e418c292e5e5e0c708.jpg,3,2,true,1,train,true
fashionpedia,train2020,25443,1645af4148da82b81b6766dcff00034c.jpg,3,2,true,1,train,true
fashionpedia,train2020,25450,b1d6a6e1edc6e00fd15503443572ee0a.jpg,3,2,true,1,train,true
fashionpedia,train2020,25454,8dc8af1f752fdb47b438c90368f353da.jpg,3,2,true,3,train,true
fashionpedia,train2020,25455,f83150cb6a835f897a6a8eaedd0c4101.jpg,3,2,true,2,train,true
fashionpedia,train2020,25457,f1ea2b7c3fd611207480aac5e5cec379.jpg,3,2,true,2,train,true
fashionpedia,train2020,25464,e20f5cb9c23fd568637abfb494840beb.jpg,3,2,true,1,train,true
fashionpedia,train2020,25469,37d487a4efa56d0e828a0f634c09d02f.jpg,3,2,true,1,train,true
fashionpedia,train2020,25475,4c70abac77796c931e808e7ba7293849.jpg,3,2,true,2,train,true
fashionpedia,train2020,25482,0facd6d4f95ec6b6bffb4bd450cccf15.jpg,3,2,true,1,train,true
fashionpedia,train2020,25483,ed68a84aed849b57aba4bc49cc39923d.jpg,3,2,true,3,train,true
fashionpedia,train2020,25492,6cd0f42d6254921a57977fbb773cb719.jpg,3,2,true,3,train,true
fashionpedia,train2020,25494,ece14f639e7782e2fe0b2b649e78066f.jpg,3,2,true,1,train,true
fashionpedia,train2020,25495,4308b0c3790f8718902aeca56abc30da.jpg,3,2,true,1,train,true
fashionpedia,train2020,25501,d70fe6a5825bd97d435a0ab0fe553256.jpg,3,2,true,1,train,true
fashionpedia,train2020,25512,18c828e04a9b8193bab8fae0c2e15827.jpg,3,2,true,1,train,true
fashionpedia,train2020,25523,a64b820f0407869ab6945e436e5ddb20.jpg,3,2,true,1,train,true
fashionpedia,train2020,25528,c0eed9f267ab258785844d0152d35221.jpg,3,2,true,2,train,true
fashionpedia,train2020,25545,17a8112470373adb8b191f6e89d8590c.jpg,3,2,true,1,train,true
fashionpedia,train2020,25546,7699edd20e988aaa81e92e205e736fed.jpg,3,2,true,1,train,true
fashionpedia,train2020,25550,2f55d8ea3853bfe6009404994ea3b4ae.jpg,3,2,true,3,train,true
fashionpedia,train2020,25552,9363869b17c84fd5c964a9313729a981.jpg,3,2,true,2,train,true
fashionpedia,train2020,25557,b43f5ce106b71dc164b7333de46487ee.jpg,3,2,true,1,train,true
fashionpedia,train2020,25558,b438e70eaf13334f4d8776bc73ca0eee.jpg,3,2,true,2,train,true
fashionpedia,train2020,25567,cfda1a66ae5a9210c140a8757e6b2f02.jpg,3,2,true,3,train,true
fashionpedia,train2020,25572,afcd223dc5013c63d3185628594ae6af.jpg,3,2,true,1,train,true
