image_path,split,bbox_x,bbox_y,bbox_w,bbox_h,category,sleeve_length,sleeve_shape,upper_length,lower_length,neckline,collar,upper_fit,lower_fit,silhouette,pattern,material,detail
images/91432472_0.jpeg,train,,,,,블라우스,,,,,,,,,,,,
images/91432501_0.jpeg,train,,,,,블라우스,,,,,,,,,,,,
images/91433466_0.jpeg,train,,,,,블라우스,,,,,,,,,,,시폰|실크·새틴,
images/91433933_0.jpeg,train,,,,,블라우스,,,,,,,오버핏,,,,,
images/91435689_0.jpeg,val,,,,,블라우스,민소매,,,,,,,,,,레이스,레이스
images/91435851_0.jpeg,train,,,,,블라우스,,,,,,,,,,,,
images/91436476_0.jpeg,val,,,,,블라우스,,,,,,,,,,,실크·새틴,
images/91437049_0.jpeg,train,,,,,블라우스,,,,,,,,,,,,
images/91437411_0.jpeg,train,,,,,블라우스,,,,,,,,,,,레이스,레이스
images/91438548_0.jpeg,train,,,,,블라우스,,,,,,,,,,,,
images/64727118_1.jpeg,train,,,,,탑,긴팔,,롱 기장,,,,,,,,메시,
images/66587287_0.jpeg,train,,,,,폴로 셔츠,긴팔,,,,,폴로 칼라,,,,,,
images/70474284_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,시폰|실크·새틴,
images/71696875_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,실크·새틴,
images/73048635_1.jpeg,train,,,,,탑,긴팔,,크롭 기장,,,,,,,,가죽,
images/74650526_0.jpeg,train,,,,,폴로 셔츠,긴팔,,,,,폴로 칼라,슬림핏,,,,,
images/78504326_2.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/83539759_3.jpeg,val,,,,,탑,긴팔,,,,,,,,,,메시,
images/83806642_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,실크·새틴,프릴·러플
images/83822871_1.jpeg,train,,,,,탑,긴팔,,,,,,,,,플로럴,시폰|실크·새틴|레이스,레이스
images/87786075_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,데님,
images/87950528_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,코튼,
images/88066562_1.jpeg,train,,,,,탑,긴팔,,,,,,,,,,코튼,
images/88274526_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,울|실크·새틴,
images/88304200_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,스트라이프,니트,
images/88411066_0.jpeg,train,,,,,폴로 셔츠,긴팔,,,,,폴로 칼라,,,,스트라이프,,
images/88647802_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,스트라이프,니트,
images/88666501_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,스트라이프,코튼,
images/88765317_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,시폰,
images/88810786_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,시폰|레이스,레이스
images/88830803_3.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/88848276_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,실크·새틴,
images/89152278_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,니트,
images/89225403_1.jpeg,train,,,,,탑,긴팔,,,,,,,,,,데님,
images/89411494_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/89422120_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,메시,
images/89525111_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,니트,
images/89529352_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/89547612_3.jpeg,train,,,,,탑,긴팔,,,,,,,,,,메시,
images/89551124_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,시폰,
images/89557606_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/89607980_1.jpeg,train,,,,,탑,긴팔,,,,,,,,,,데님,
images/89656072_0.jpeg,train,,,,,폴로 셔츠,긴팔,,,,,폴로 칼라,슬림핏,,,,,
images/89663483_0.jpeg,val,,,,,탑,긴팔,,,,,,슬림핏,,,,데님,
images/89727944_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,가죽,
images/89845538_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/89950443_0.jpeg,train,,,,,탑,긴팔,,크롭 기장,,,,,,,,니트,
images/90039086_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,스트라이프,울,
images/90055239_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,코튼|니트,
images/90157449_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/90171335_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/90171900_1.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/90176862_0.jpeg,train,,,,,탑,긴팔,,롱 기장,,,,,,,,레이스|니트,레이스
images/90184839_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,스트라이프,코튼,
images/90224412_1.jpeg,val,,,,,탑,긴팔,,,,,,,,,,니트,
images/90259965_1.jpeg,train,,,,,탑,긴팔,,,,,,,,,,데님,
images/90333673_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,실크·새틴,
images/90391287_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/90466995_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,스트라이프,코튼,
images/90467305_1.jpeg,train,,,,,폴로 셔츠,긴팔,,,,,폴로 칼라,,,,스트라이프,,
images/90492850_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/90505309_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,코튼,
images/90524081_0.jpeg,train,,,,,탑,긴팔,,롱 기장,,,,,,,,니트,
images/90542611_0.jpeg,train,,,,,탑,긴팔,,롱 기장,,,,,,,,니트,
images/90544384_0.jpeg,val,,,,,탑,긴팔,,롱 기장,,,,,,,,니트,
images/90550185_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,시폰,
images/90555610_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,시폰|실크·새틴,
images/90569998_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/90611026_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/90642545_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,시폰,
images/90698322_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/90744611_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/90788925_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,스웨이드,
images/90815945_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,코튼,
images/90817176_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/90822116_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,실크·새틴,
images/90840291_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/90859867_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/90877352_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/90917302_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/90925212_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/90926551_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/90965046_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,메시,
images/90986134_1.jpeg,train,,,,,탑,긴팔,,롱 기장,,,,,,,,데님,
images/90992664_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,울,
images/91002691_1.jpeg,val,,,,,탑,긴팔,,,,,,,,,,실크·새틴,
images/91058343_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,스웨이드,
images/91074638_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,코튼,
images/91113794_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,시폰,프릴·러플
images/91120146_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,시폰,프릴·러플
images/91120819_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,스트라이프,시폰,
images/91126913_1.jpeg,train,,,,,탑,긴팔,,,,,,,,,,메시|가죽,
images/91143197_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/91172068_2.jpeg,val,,,,,탑,긴팔,,,,,,,,,,울,
images/91174520_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/91177597_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,메시,
images/91178647_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,퍼·플리스,
images/91180688_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/91182210_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,울,
images/91184021_0.jpeg,train,,,,,탑,긴팔,,롱 기장,,,,,,,,시폰,자수
images/91185381_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,니트,
images/91186240_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,메시,
images/91188494_1.jpeg,train,,,,,탑,긴팔,,크롭 기장,,,,,,,,실크·새틴,
images/91191332_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,체크,니트,
images/91194609_0.jpeg,val,,,,,폴로 셔츠,긴팔,,,,,폴로 칼라,,,,,,자수
images/91203022_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,메시,
images/91203924_0.jpeg,train,,,,,탑,긴팔,,롱 기장,,,,오버핏,,,,울,
images/91206211_1.jpeg,train,,,,,탑,긴팔,,,,,,,,,,실크·새틴,
images/91207272_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/91209500_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,데님,
images/91209750_0.jpeg,train,,,,,탑,긴팔,,롱 기장,,,,,,,,코튼,
images/91211434_1.jpeg,train,,,,,탑,긴팔,,,,터틀넥,,,,,,울,
images/91218263_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,메시,
images/91220309_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/91223023_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/91232211_0.jpeg,val,,,,,탑,긴팔,,롱 기장,,,,,,,,가죽,
images/91232686_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,울,
images/91232913_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,스트라이프,코튼|니트,
images/91235085_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/91236757_1.jpeg,val,,,,,탑,긴팔,,,,,,,,,,울,
images/91237197_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,스트라이프,코튼|니트,
images/91238252_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/91238257_1.jpeg,train,,,,,탑,긴팔,,,,,,,,,,코튼|레이스,레이스
images/91246045_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,울|실크·새틴,
images/91246845_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,코튼|실크·새틴,
images/91247030_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/91251764_0.jpeg,train,,,,,탑,긴팔,,롱 기장,,,,,,,,울|니트,
images/91252304_0.jpeg,train,,,,,탑,긴팔,,롱 기장,,,,,,,,울,
images/91252897_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/91255020_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,울,
images/91259162_1.jpeg,train,,,,,탑,긴팔,,,,,,,,,,메시,
images/91259855_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/91260686_0.jpeg,train,,,,,탑,긴팔,,크롭 기장,,,,,,,,메시,
images/91265141_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,실크·새틴,
images/91269067_1.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스|니트,레이스
images/91269107_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,니트,
images/91271010_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,울,
images/91273569_1.jpeg,train,,,,,탑,긴팔,,,,,,,,,,울|실크·새틴,
images/91273848_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,코튼,
images/91274190_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,메시,
images/91277223_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,시폰,자수
images/91277744_0.jpeg,train,,,,,폴로 셔츠,긴팔,,,,,폴로 칼라,,,,,,
images/91278271_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,메시,
images/91285685_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,코튼|니트,
images/91289520_1.jpeg,train,,,,,탑,긴팔,,,,,,,,,,메시,
images/91290677_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/91293195_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,실크·새틴|레이스,레이스
images/91295443_0.jpeg,train,,,,,탑,긴팔,,,,,,오버핏,,,체크,울,
images/91296526_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,가죽,
images/91299588_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/91305478_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,울,
images/91307177_0.jpeg,train,,,,,폴로 셔츠,긴팔,,,,,폴로 칼라,,,,,,
images/91308849_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/91315753_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,실크·새틴,프릴·러플
images/91317931_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,가죽,
images/91318627_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/91325561_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,울,
images/91325922_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/91329062_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,니트,
images/91329247_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,코튼,자수
images/91329556_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,코튼,자수
images/91332455_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,실크·새틴,
images/91334262_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,플로럴,시폰,
images/91334543_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,스웨이드,
images/91335031_0.jpeg,val,,,,,탑,긴팔,,롱 기장,,,,,,,,시폰,
images/91335362_0.jpeg,train,,,,,탑,긴팔,,롱 기장,,,,,,,,시폰,
images/91337318_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,퍼·플리스,
images/91349389_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,코튼|메시,
images/91352085_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/91353076_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,울,
images/91353358_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,코튼,
images/91357350_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/91357834_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,시폰|실크·새틴,자수
images/91358094_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,코튼|데님,
images/91358685_1.jpeg,train,,,,,폴로 셔츠,긴팔,,,,,폴로 칼라,,,,,,
images/91364033_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,울,
images/91365780_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,실크·새틴,
images/91369462_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,레이스,지퍼|레이스
images/91373727_1.jpeg,train,,,,,탑,긴팔,,,,,,,,,,실크·새틴,
images/91377919_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,실크·새틴,
images/91380331_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,퍼·플리스,지퍼
images/91385794_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,코튼|메시,
images/91388315_0.jpeg,train,,,,,탑,긴팔,,롱 기장,,,,,,,,시폰,
images/91388756_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/91390362_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,코튼,
images/91396258_0.jpeg,val,,,,,탑,긴팔,,,,터틀넥,,,,,,니트,
images/91407892_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,스웨이드,
images/91408230_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,메시,
images/91408887_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,스웨이드,
images/91409168_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,울|시폰,
images/91409643_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,울,
images/91409861_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,니트,
images/91411164_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/91411518_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,울,
images/91416856_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,실크·새틴,
images/91417067_1.jpeg,train,,,,,탑,긴팔,,,,,,,,,,스웨이드,지퍼
images/91417694_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,메시,
images/91418048_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,레이스,레이스
images/91421637_0.jpeg,train,,,,,탑,긴팔,,,,V넥,,,,,,레이스,레이스
images/91426815_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,메시,
images/91427564_0.jpeg,train,,,,,탑,긴팔,,,,,,,,,,메시,
images/91436632_0.jpeg,val,,,,,탑,긴팔,,,,,,,,,,실크·새틴,
images/77513498_0.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/79907353_0.jpeg,train,,,,,셔츠,,,,,,,,,,,코튼|데님,
images/82165691_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,코튼,
images/84349191_0.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/84351630_0.jpeg,train,,,,,셔츠,,,,,,,오버핏,,,,데님,
images/86628743_0.jpeg,train,,,,,셔츠,,,,,,,,,,,니트,
images/86878161_4.jpeg,train,,,,,셔츠,,,,,,,,,,,시폰,
images/86938444_0.jpeg,val,,,,,셔츠,,,,,,,,,,,니트,
images/87735984_2.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,자수
images/87767881_0.jpeg,val,,,,,셔츠,,,,,,,,,,,코튼,
images/88065969_1.jpeg,train,,,,,셔츠,,,,,,,,,,,코튼|레이스,레이스
images/88813457_0.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/88820217_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,스트라이프,,
images/88943458_0.jpeg,train,,,,,셔츠,,,,,,,,,,,실크·새틴,
images/89003539_0.jpeg,val,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,,
images/89006725_1.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,,
images/89058583_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,슬림핏,,,,,
images/89102313_0.jpeg,train,,,,,셔츠,,,,,,,,,,,실크·새틴,
images/89243168_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,,
images/89257660_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,레이스,레이스
images/89271271_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,,
images/89272267_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,,
images/89280142_0.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/89285823_1.jpeg,train,,,,,셔츠,민소매,,,,,,,,,,실크·새틴,포켓
images/89291886_0.jpeg,train,,,,,셔츠,,,,,,,,,,,시폰|실크·새틴,
images/89355133_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,,
images/89369615_0.jpeg,train,,,,,셔츠,,,,,,,,,,스트라이프,코튼,
images/89371712_0.jpeg,train,,,,,셔츠,,,,,,,,,,스트라이프,코튼,
images/89435830_1.jpeg,train,,,,,셔츠,민소매,,,,,,,,,,레이스,레이스
images/89609868_0.jpeg,train,,,,,셔츠,,,,,,,슬림핏,,,,데님,포켓
images/89663173_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,슬림핏,,,,,
images/89689370_0.jpeg,train,,,,,셔츠,,,,,,,,,,플로럴,시폰|실크·새틴|레이스,레이스
images/89853130_2.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/89876982_0.jpeg,train,,,,,셔츠,,,,,,,,,,,코튼,
images/89977717_0.jpeg,train,,,,,셔츠,긴팔,,,,,,,,,,코튼|실크·새틴,
images/89978910_0.jpeg,train,,,,,셔츠,,,,,,,,,,,코튼|실크·새틴,
images/89988297_0.jpeg,val,,,,,셔츠,민소매,,,,,,,,,,코튼|레이스,레이스
images/90036506_0.jpeg,val,,,,,셔츠,,,,,,,,,,,스웨이드,
images/90055057_0.jpeg,val,,,,,셔츠,,,,,,,,,,,실크·새틴,
images/90071517_0.jpeg,val,,,,,셔츠,,,,,,,,,,,실크·새틴,
images/90078246_0.jpeg,train,,,,,셔츠,긴팔,,,,,,,,,,데님,자수
images/90079819_0.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/90102565_1.jpeg,val,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,,
images/90135049_0.jpeg,train,,,,,셔츠,,,,,,,,,,,코튼,
images/90145881_0.jpeg,train,,,,,셔츠,,,,,,,,,,,실크·새틴,
images/90159824_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,슬림핏,,,,,
images/90248247_0.jpeg,train,,,,,셔츠,,,,,,,,,,,코튼,
images/90250516_0.jpeg,val,,,,,셔츠,,,,,,,,,,스트라이프,코튼,
images/90257383_0.jpeg,train,,,,,셔츠,,,,,,,,,,,실크·새틴,
images/90280443_0.jpeg,val,,,,,셔츠,,,,,,,,,,플로럴,시폰,
images/90294729_0.jpeg,val,,,,,셔츠,,,,,,,,,,,실크·새틴,
images/90308518_0.jpeg,train,,,,,셔츠,,,,,,,,,,,실크·새틴,
images/90323731_0.jpeg,train,,,,,셔츠,,,,,,,,,,,시폰,
images/90353378_0.jpeg,train,,,,,셔츠,,,,,,,,,,,실크·새틴,포켓
images/90368930_0.jpeg,val,,,,,셔츠,,,,,,,,,,스트라이프,실크·새틴,
images/90412228_0.jpeg,train,,,,,셔츠,,,,,,,,,,,코튼,
images/90429762_0.jpeg,train,,,,,셔츠,,,,,,,,,,체크,레이스,레이스
images/90456466_0.jpeg,val,,,,,셔츠,,,롱 기장,,,,,,,,코튼,
images/90533790_0.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/90538785_0.jpeg,train,,,,,셔츠,,,,,,,,,,,코튼,
images/90565714_0.jpeg,val,,,,,셔츠,민소매,,,,,,,,,,실크·새틴,
images/90572468_4.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/90612059_0.jpeg,val,,,,,셔츠,,,,,,,,,,,스웨이드,포켓
images/90634314_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,메시,
images/90642298_0.jpeg,train,,,,,셔츠,,,,,,,,,,플로럴,울,
images/90645013_0.jpeg,val,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,,
images/90649938_3.jpeg,train,,,,,폴로 셔츠,,,크롭 기장,,,폴로 칼라,,,,플로럴,,
images/90696078_0.jpeg,val,,,,,셔츠,,,,,,,,,,,데님,
images/90741451_0.jpeg,train,,,,,셔츠,,,,,,,,,,,코튼,
images/90744059_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,슬림핏,,,,,
images/90786190_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,스트라이프,울|메시,
images/90787597_0.jpeg,train,,,,,셔츠,,,,,,,,,,,실크·새틴,
images/90795960_0.jpeg,val,,,,,셔츠,,,롱 기장,,,,,,,체크,메시,
images/90897639_0.jpeg,train,,,,,셔츠,,,,,,,,,,,실크·새틴,
images/90914110_0.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/90951112_1.jpeg,train,,,,,셔츠,,,,,,,,,,,가죽,
images/90958498_0.jpeg,val,,,,,셔츠,,,,,,,,,,,울,
images/90960050_0.jpeg,train,,,,,셔츠,,,,,,,,,,,시폰,
images/90967074_0.jpeg,train,,,,,셔츠,,,롱 기장,,,,,,,,메시,
images/90975873_0.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/90983086_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,메시,
images/90990588_0.jpeg,train,,,,,셔츠,,,,,,,,,,,실크·새틴,
images/90992931_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,실크·새틴,
images/90996328_1.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/91008283_0.jpeg,train,,,,,셔츠,,,,,,,,,,,시폰|실크·새틴,
images/91011043_0.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,포켓
images/91011944_0.jpeg,val,,,,,셔츠,,,,,,,,,,,울,
images/91015747_0.jpeg,val,,,,,셔츠,,,,,,,,,,,실크·새틴,
images/91015996_0.jpeg,val,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,,
images/91016617_0.jpeg,train,,,,,셔츠,,,,,,,,,,,레이스,레이스
images/91016935_0.jpeg,train,,,,,셔츠,,,,,,,,,,,실크·새틴,
images/91018231_1.jpeg,train,,,,,셔츠,,,,,,,,,,,메시,포켓
images/91022187_0.jpeg,train,,,,,셔츠,,,,,,,,,,체크,실크·새틴,
images/91023588_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,스트라이프,,
images/91027328_1.jpeg,train,,,,,셔츠,,,,,,,,,,,실크·새틴,
images/91037101_0.jpeg,train,,,,,셔츠,,,,,,,,,,,스웨이드,
images/91042340_0.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/91043125_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,,
images/91044022_0.jpeg,train,,,,,셔츠,긴팔,,,,,,,,,,데님,포켓
images/91049521_1.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/91053214_0.jpeg,train,,,,,셔츠,,,,,,,,,,,가죽,
images/91054623_0.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/91057892_1.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/91057920_0.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,,
images/91061463_1.jpeg,train,,,,,셔츠,,,,,,,슬림핏,,,,실크·새틴,
images/91062688_0.jpeg,train,,,,,셔츠,,,,,,,,,,스트라이프,실크·새틴,
images/91067240_0.jpeg,train,,,,,셔츠,,,,,,,,,,,울,
images/91073623_1.jpeg,train,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,,
images/91075151_0.jpeg,train,,,,,셔츠,,,,,,,,,,,울,
images/91075209_0.jpeg,val,,,,,셔츠,,,롱 기장,,,,,,,,메시,
images/91080516_0.jpeg,train,,,,,셔츠,,,,,,,,,,,실크·새틴,
images/91081800_0.jpeg,val,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,,
images/91082368_0.jpeg,train,,,,,셔츠,,,,,,,,,,,시폰,
images/91087482_1.jpeg,val,,,,,셔츠,,,,,,,,,,,코튼,포켓
images/91091701_0.jpeg,val,,,,,폴로 셔츠,,,,,,폴로 칼라,,,,,,
images/91096762_1.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/91100654_1.jpeg,train,,,,,셔츠,,,,,,,,,,,데님,
images/91109773_0.jpeg,train,,,,,셔츠,,,,,,,,,,도트,실크·새틴,
