image_path,split,bbox_x,bbox_y,bbox_w,bbox_h,category,sleeve_length,sleeve_shape,upper_length,lower_length,neckline,collar,upper_fit,lower_fit,silhouette,pattern,material,detail
images/563f37df673fa80cfc369fbcf4a9869a.jpg,train,43.0,563.0,489.0,460.0,가디건,,,,,,,,,,무지,니트,
images/563f37df673fa80cfc369fbcf4a9869a.jpg,train,111.0,308.0,367.0,715.0,원피스,,,,,V넥,,,,A라인,무지,,지퍼
images/a3f881917b1e3e8875dfe97f9ae98bee.jpg,train,314.0,181.0,664.0,842.0,니트,긴팔,기본 소매,,,터틀넥,,여유핏,,,무지,니트,
images/8bca1e53faf0293e78a2bc23cc27d9f6.jpg,val,241.0,317.0,204.0,263.0,원피스,긴팔,기본 소매,,쇼츠·미니 기장,,,,,H라인,무지,,지퍼
images/df079613f0d10e3e2778b0dba7809686.jpg,train,255.0,483.0,143.0,280.0,원피스,,,,쇼츠·미니 기장,,,,,A라인,무지,,지퍼
images/bba3aec79e766cc1375de76bbe6493bb.jpg,train,527.0,225.0,137.0,321.0,원피스,,,,롱·긴바지 기장,,,,,,무지,,지퍼|프릴·러플
images/7e99694263e60924945921f8ea6b3671.jpg,train,157.0,224.0,397.0,451.0,원피스,,,,쇼츠·미니 기장,,,,,,무지,,지퍼
images/b5afca4e7afe32cd8d4e7ba62da456bd.jpg,train,253.0,277.0,276.0,668.0,원피스,,,,쇼츠·미니 기장,라운드넥,,,,H라인,무지,,지퍼
images/b5afca4e7afe32cd8d4e7ba62da456bd.jpg,train,227.0,268.0,370.0,663.0,재킷,반팔,캡 소매,크롭 기장,,,,슬림핏,,,무지,,벨트
images/53f850b18b5101f28b6a279bcd546161.jpg,train,395.0,473.0,75.0,183.0,블레이저,,,크롭 기장,,,,레귤러핏,,,무지,,
images/53f850b18b5101f28b6a279bcd546161.jpg,train,464.0,445.0,131.0,183.0,팬츠,,,,롱·긴바지 기장,,,,슬림핏,,무지,,
images/53f850b18b5101f28b6a279bcd546161.jpg,train,433.0,323.0,171.0,145.0,탑,긴팔,기본 소매,기본 기장,,V넥,,여유핏,,,무지|플로럴,,
images/94351b1b66b1e37756eef9206883dd83.jpg,train,666.0,420.0,189.0,221.0,쇼츠,,,,쇼츠·미니 기장,,,,,,무지,,
images/94351b1b66b1e37756eef9206883dd83.jpg,train,664.0,201.0,138.0,216.0,탑,반팔,캡 소매,크롭 기장,,V넥,,슬림핏,,,무지,,
images/8e13b4bba964e3d1fc2eba6e30975f06.jpg,train,412.0,183.0,399.0,477.0,원피스,반팔,캡 소매,,롱·긴바지 기장,,,,,,무지|플로럴,,지퍼
images/70eafbe28f1ce1a955c1acf2913ade0e.jpg,val,698.0,275.0,125.0,269.0,원피스,,기본 소매,,무릎 기장,,,오버핏,,,무지,,플리츠
images/8cca49fbcf6adea78b6fe875c06edf48.jpg,val,228.0,166.0,179.0,363.0,원피스,,,,쇼츠·미니 기장,,,,,,무지,,지퍼
images/8cca49fbcf6adea78b6fe875c06edf48.jpg,val,198.0,171.0,310.0,518.0,코트,긴팔,기본 소매,,,,라펠 칼라,여유핏,,,무지,,
images/301550866f92b82ff7c831e6efdaf531.jpg,val,151.0,297.0,320.0,645.0,원피스,,,,쇼츠·미니 기장,,,,,,무지,,지퍼
images/91d63e4fe4777e2d1a6e7f9e6f93de2d.jpg,train,493.0,359.0,74.0,215.0,티셔츠,,,크롭 기장,,라운드넥,,레귤러핏,,,무지,,
images/91d63e4fe4777e2d1a6e7f9e6f93de2d.jpg,train,435.0,333.0,180.0,282.0,셔츠,긴팔,기본 소매,기본 기장,,,셔츠 칼라,여유핏,,,무지,,단추|포켓
images/b0ed46a2ed52c32e7a1c2c47cebf3f70.jpg,train,231.0,230.0,263.0,349.0,셔츠,긴팔,,기본 기장,,,셔츠 칼라,오버핏,,,무지,,단추|포켓
images/b0ed46a2ed52c32e7a1c2c47cebf3f70.jpg,train,278.0,475.0,156.0,234.0,쇼츠,,,,쇼츠·미니 기장,,,,,,플로럴,,
images/ac0bb60c85a2a9a02d525f900316cda2.jpg,val,220.0,208.0,226.0,468.0,원피스,반팔,기본 소매,,쇼츠·미니 기장,라운드넥,,,,H라인,,,지퍼|프릴·러플
images/123318217b814f567b34b30bc843680f.jpg,val,272.0,331.0,195.0,273.0,셔츠,긴팔,벌룬 소매,기본 기장,,,셔츠 칼라,여유핏,,,도트|플로럴,,단추
images/123318217b814f567b34b30bc843680f.jpg,val,300.0,571.0,116.0,249.0,팬츠,,,,롱·긴바지 기장,,,,슬림핏,,무지,,
images/fa8cbbf127e163a2f512399049509d90.jpg,train,211.0,256.0,220.0,270.0,코트,긴팔,기본 소매,,,,셔츠 칼라,레귤러핏,,,무지,,단추|포켓|벨트
images/fa8cbbf127e163a2f512399049509d90.jpg,train,221.0,499.0,108.0,144.0,청바지,,,,롱·긴바지 기장,,,,슬림핏,,무지,데님,
images/3641da2171647a07f88dae8d53c9a6a3.jpg,train,267.0,182.0,193.0,348.0,원피스,7부 소매,퍼프 소매,,쇼츠·미니 기장,,셔츠 칼라,,,,무지,,단추|벨트
images/8c54a0c4b1c47d32a13f2bcc0f4c24bb.jpg,val,270.0,364.0,152.0,412.0,청바지,,,,롱·긴바지 기장,,,,슬림핏,,무지,데님,포켓
images/8c54a0c4b1c47d32a13f2bcc0f4c24bb.jpg,val,278.0,204.0,127.0,176.0,탑,,,크롭 기장,,,,슬림핏,,,무지,,
images/ada83e10834aa11414790cb9b9955aea.jpg,train,302.0,207.0,250.0,514.0,원피스,반팔,퍼프 소매,,무릎 기장,스퀘어넥,,,,,무지,,단추
images/bb53273302796bb80db3e12ddbb6d12d.jpg,train,77.0,359.0,546.0,664.0,티셔츠,반팔,캡 소매,기본 기장,,,,슬림핏,,,무지,,
images/f6890fd9ddbb8cf2d17a332eb72e0ea2.jpg,train,255.0,217.0,162.0,157.0,탑,,,크롭 기장,,,,레귤러핏,,,그래픽,,
images/f6890fd9ddbb8cf2d17a332eb72e0ea2.jpg,train,253.0,354.0,194.0,385.0,스커트,,,,미디·7부 기장,,,,,,무지,,지퍼
images/320930dcc25cc8552bba966eff2d06c4.jpg,train,288.0,318.0,199.0,355.0,티셔츠,반팔,기본 소매,크롭 기장,,라운드넥,,여유핏,,,무지,,
images/320930dcc25cc8552bba966eff2d06c4.jpg,train,227.0,657.0,199.0,366.0,청바지,,,,,,,,슬림핏,,무지,데님,포켓|벨트
images/ba230c5008aba14a031f540a7d601c57.jpg,val,112.0,242.0,544.0,718.0,원피스,반팔,,,롱·긴바지 기장,오프숄더,,,,,무지,,플리츠|지퍼
images/338e3b7d82fb18e09d546dd3056184e4.jpg,val,236.0,208.0,203.0,780.0,원피스,,,,롱·긴바지 기장,,,,,,무지,,플리츠|지퍼
images/25b6a7dad9c5df5d9b36d681541500bf.jpg,train,213.0,405.0,250.0,559.0,스커트,,,,롱·긴바지 기장,,,,스트레이트핏,H라인,무지,,
images/25b6a7dad9c5df5d9b36d681541500bf.jpg,train,160.0,176.0,304.0,217.0,탑,반팔,래글런 소매,크롭 기장,,보트넥,,슬림핏,,,,,
images/629df21f84ffc47d37ab1e3818dfad7a.jpg,train,178.0,206.0,80.0,263.0,원피스,,,,쇼츠·미니 기장,,,,,H라인,무지,,벨트
images/629df21f84ffc47d37ab1e3818dfad7a.jpg,train,89.0,136.0,227.0,433.0,코트,긴팔,기본 소매,,,,라펠 칼라,레귤러핏,,,무지,퍼·플리스,단추|포켓|벨트
images/5cba4260eab80d368b662a6348ab47ad.jpg,val,205.0,228.0,232.0,319.0,티셔츠,긴팔,,기본 기장,,,,슬림핏,,,무지|플로럴,,
images/5cba4260eab80d368b662a6348ab47ad.jpg,val,204.0,208.0,232.0,316.0,재킷,긴팔,기본 소매,크롭 기장,,터틀넥,셔츠 칼라,레귤러핏,,,무지,,지퍼
images/5cba4260eab80d368b662a6348ab47ad.jpg,val,251.0,485.0,168.0,393.0,팬츠,,,,롱·긴바지 기장,,,,슬림핏,,무지,,지퍼
images/26759016fd26e02207463675219f7fef.jpg,train,223.0,214.0,209.0,431.0,원피스,긴팔,기본 소매,,쇼츠·미니 기장,라운드넥,,,,H라인,,,지퍼
images/8d9db596f429d1ce75c6c163ae9d987c.jpg,train,232.0,219.0,308.0,647.0,탑,,,,,터틀넥,,여유핏,,,무지,,
images/8d9db596f429d1ce75c6c163ae9d987c.jpg,train,243.0,637.0,367.0,385.0,팬츠,,,,,,,,,,무지,,
images/9c740b226f9ffe7eca197ade2f554fe9.jpg,train,146.0,595.0,234.0,355.0,청바지,,,,롱·긴바지 기장,,,,스트레이트핏,H라인,무지,데님,
images/9c740b226f9ffe7eca197ade2f554fe9.jpg,train,119.0,239.0,261.0,366.0,티셔츠,반팔,기본 소매,기본 기장,,라운드넥,,레귤러핏,,,무지,,
images/ef9dae290756a8dbcb1cde404da00a1a.jpg,train,246.0,182.0,234.0,296.0,재킷,긴팔,기본 소매,크롭 기장,,,셔츠 칼라,레귤러핏,,,무지,,단추|포켓|벨트
images/ef9dae290756a8dbcb1cde404da00a1a.jpg,train,261.0,446.0,196.0,373.0,팬츠,,,,롱·긴바지 기장,,,,,,무지,,
images/03549b86fb916d9fc725d816c94d0a3c.jpg,train,185.0,368.0,325.0,480.0,원피스,반팔,래글런 소매,,쇼츠·미니 기장,,,,,A라인,무지|플로럴,,
images/016247873d36ee0ea830a3827107d52c.jpg,train,238.0,354.0,142.0,245.0,셔츠,,,기본 기장,,,,레귤러핏,,,무지,,단추
images/016247873d36ee0ea830a3827107d52c.jpg,train,196.0,329.0,227.0,277.0,재킷,긴팔,기본 소매,크롭 기장,,,스탠드 칼라,레귤러핏,,,무지,,지퍼|포켓
images/016247873d36ee0ea830a3827107d52c.jpg,train,228.0,541.0,158.0,52.0,재킷,,,크롭 기장,,,,레귤러핏,,,무지,,
images/016247873d36ee0ea830a3827107d52c.jpg,train,240.0,570.0,138.0,53.0,쇼츠,,,,쇼츠·미니 기장,,,,,,무지,,
images/65cb75a24d64e835888e2824b1baaacc.jpg,val,378.0,265.0,323.0,365.0,티셔츠,반팔,기본 소매,기본 기장,,라운드넥,,레귤러핏,,,무지,,
images/65cb75a24d64e835888e2824b1baaacc.jpg,val,432.0,579.0,193.0,103.0,쇼츠,,,,쇼츠·미니 기장,,,,슬림핏,,무지,,
images/65cb75a24d64e835888e2824b1baaacc.jpg,val,255.0,494.0,194.0,92.0,티셔츠,,,,,,,,,,무지,,
images/356a5d0bd91c5f2ea94140f4e4ab24fc.jpg,train,260.0,250.0,186.0,310.0,원피스,,,,쇼츠·미니 기장,,,,,H라인,무지,,지퍼
images/3a8a2d38d8e3d16b2ca9dff94be6e9ed.jpg,train,230.0,420.0,170.0,451.0,팬츠,,,,롱·긴바지 기장,,,,슬림핏,,무지,,
images/3a8a2d38d8e3d16b2ca9dff94be6e9ed.jpg,train,209.0,185.0,259.0,359.0,코트,반팔,기본 소매,,,,스탠드 칼라,슬림핏,,,무지,,단추|리본
images/3a8a2d38d8e3d16b2ca9dff94be6e9ed.jpg,train,185.0,370.0,301.0,152.0,티셔츠,긴팔,기본 소매,,,,,,,,무지,,
images/7c3c0cd188f831a4533f8aa2f5902b64.jpg,train,230.0,228.0,247.0,415.0,원피스,반팔,캡 소매,,쇼츠·미니 기장,라운드넥,,,,X라인,무지|플로럴,,지퍼
images/a38445479f8dcc4074a291d8eb99e97a.jpg,train,219.0,179.0,185.0,520.0,원피스,,,,미디·7부 기장,라운드넥,,,,H라인,,,
images/17ee456175e872cf0dea3dee46e06568.jpg,train,205.0,334.0,476.0,672.0,원피스,,,,롱·긴바지 기장,,,,,,무지,,지퍼
images/e52ca16be4561e44d5f1322468cee6ec.jpg,train,265.0,319.0,599.0,703.0,원피스,,,,,오프숄더,,,,H라인,무지,,지퍼|프릴·러플
images/fa798612385be732aa8a70fb56d8bed0.jpg,train,220.0,228.0,206.0,375.0,원피스,,,,쇼츠·미니 기장,라운드넥,,,,H라인,무지,,지퍼
images/d820769755b90d8b834942d3f87a0439.jpg,val,238.0,361.0,237.0,243.0,스커트,,,,쇼츠·미니 기장,,,,,,스트라이프,,
images/d820769755b90d8b834942d3f87a0439.jpg,val,200.0,176.0,320.0,247.0,티셔츠,7부 소매,기본 소매,크롭 기장,,,,슬림핏,,,무지,,
images/cade19169e79b91b610ce5a6f7576a5b.jpg,val,226.0,619.0,258.0,403.0,팬츠,,,,,,,,,,무지,,플리츠|지퍼
images/cade19169e79b91b610ce5a6f7576a5b.jpg,val,163.0,190.0,413.0,698.0,코트,긴팔,기본 소매,,,,라펠 칼라,레귤러핏,,,,,
images/cade19169e79b91b610ce5a6f7576a5b.jpg,val,253.0,203.0,175.0,424.0,티셔츠,,,크롭 기장,,터틀넥,,레귤러핏,,,무지,,
images/26a82d34b44654c6812863ecacb3f3fc.jpg,train,247.0,541.0,180.0,149.0,스커트,,,,쇼츠·미니 기장,,,,,A라인,카모,,플리츠|프릴·러플
images/26a82d34b44654c6812863ecacb3f3fc.jpg,train,262.0,221.0,150.0,322.0,탑,,,크롭 기장,,,,슬림핏,,,무지,,
images/c891be8bf301ed615ca18b5b71380794.jpg,train,223.0,275.0,180.0,367.0,원피스,,,,쇼츠·미니 기장,,,,,A라인,그래픽,,지퍼
images/fa9d0d5edd31d61640e21fafc6aaa2c2.jpg,train,244.0,386.0,236.0,198.0,쇼츠,,,,쇼츠·미니 기장,,,,,,무지,,벨트
images/fa9d0d5edd31d61640e21fafc6aaa2c2.jpg,train,227.0,175.0,264.0,224.0,탑,7부 소매,기본 소매,크롭 기장,,,,레귤러핏,,,플로럴,,
images/6612b7476f511c5cd1eb1086f2b7ba39.jpg,val,183.0,679.0,259.0,313.0,쇼츠,,,,쇼츠·미니 기장,,,,,,카모,,포켓|벨트
images/6612b7476f511c5cd1eb1086f2b7ba39.jpg,val,241.0,429.0,232.0,337.0,탑,,,,,,,슬림핏,,,무지,,
images/b17d79fdd2bf0062d63674fa366293b5.jpg,train,259.0,236.0,247.0,381.0,원피스,,,,쇼츠·미니 기장,,,,,A라인,무지,,지퍼
images/1918cddd5d05e007637c1b635eb683f5.jpg,train,165.0,303.0,181.0,191.0,탑,민소매,캡 소매,크롭 기장,,라운드넥,,슬림핏,,,무지,,
images/1918cddd5d05e007637c1b635eb683f5.jpg,train,180.0,490.0,141.0,174.0,쇼츠,,,,쇼츠·미니 기장,,,,슬림핏,,무지,,포켓|지퍼
images/cb49b883e995b9102d831e4640c0d195.jpg,train,457.0,189.0,98.0,64.0,탑,,,크롭 기장,,,,슬림핏,,,무지,,프릴·러플
images/cb49b883e995b9102d831e4640c0d195.jpg,train,436.0,236.0,139.0,155.0,스커트,,,,쇼츠·미니 기장,,,,,비대칭,무지,,단추|프릴·러플
images/38ce0a95a84489c35fc8f5e145205584.jpg,val,285.0,144.0,117.0,252.0,폴로 셔츠,,,크롭 기장,,,셔츠 칼라,슬림핏,,,무지,,
images/38ce0a95a84489c35fc8f5e145205584.jpg,val,196.0,143.0,257.0,391.0,블레이저,긴팔,기본 소매,기본 기장,,,라펠 칼라,레귤러핏,,,무지,,단추|포켓
images/38ce0a95a84489c35fc8f5e145205584.jpg,val,234.0,391.0,190.0,619.0,팬츠,,,,롱·긴바지 기장,,,,스트레이트핏,H라인,무지,,
images/c61d5cca2c2a6e5f06a6ff26689e8f89.jpg,train,288.0,225.0,162.0,380.0,원피스,,,,쇼츠·미니 기장,,피터팬 칼라,,,H라인,체크|플로럴,,지퍼|벨트
images/dc930ab2bd268b01b3ffd6c44e897e8f.jpg,val,291.0,313.0,132.0,193.0,탑,,,크롭 기장,,라운드넥,,슬림핏,,,스트라이프,,
images/dc930ab2bd268b01b3ffd6c44e897e8f.jpg,val,289.0,497.0,189.0,155.0,쇼츠,,,,쇼츠·미니 기장,,,,,,무지,,포켓
images/b24d298f9856f105bb3f3bb645b59dd9.jpg,train,136.0,265.0,380.0,625.0,원피스,,,,쇼츠·미니 기장,라운드넥,,,,H라인,무지|스트라이프,니트,
images/67ec64b00cd3aa7ab1d92c59e5d8fd85.jpg,train,209.0,236.0,246.0,708.0,원피스,반팔,퍼프 소매,,롱·긴바지 기장,라운드넥,,,,A라인,무지,,지퍼|프릴·러플
images/4cea97e3bd3c0e426073cf4fe482b9ad.jpg,train,165.0,193.0,205.0,313.0,탑,,,크롭 기장,,라운드넥,,레귤러핏,,,무지,,
images/4cea97e3bd3c0e426073cf4fe482b9ad.jpg,train,170.0,460.0,181.0,186.0,스커트,,,,쇼츠·미니 기장,,,,스트레이트핏,H라인,무지,,
images/90ffd404d1eb433fc6bb4065d9c96a37.jpg,train,58.0,393.0,478.0,630.0,원피스,,,,,,,,,,무지,,지퍼
images/0229bef01efc25f915374d55f59cbfdd.jpg,train,465.0,393.0,456.0,374.0,티셔츠,반팔,,,,라운드넥,,레귤러핏,,,무지,,
images/f8a4762ebff45ddd567bdb9dbb41d0b6.jpg,val,230.0,231.0,247.0,406.0,원피스,긴팔,기본 소매,,무릎 기장,,,,,X라인,,,지퍼
images/ebb38e79797679a23f7959ebbe0337a0.jpg,train,301.0,332.0,82.0,134.0,티셔츠,,,,,라운드넥,,,,,무지,,
images/ebb38e79797679a23f7959ebbe0337a0.jpg,train,108.0,333.0,468.0,508.0,재킷,7부 소매,기본 소매,크롭 기장,,,,레귤러핏,,,무지,,지퍼|후드
images/ebb38e79797679a23f7959ebbe0337a0.jpg,train,122.0,409.0,344.0,614.0,원피스,,,,,,,,,A라인,무지,,
images/88baae46c4883251a3430a88966aca9a.jpg,train,355.0,549.0,215.0,184.0,스커트,,,,쇼츠·미니 기장,,,,플레어핏,,무지,,
images/88baae46c4883251a3430a88966aca9a.jpg,train,414.0,423.0,126.0,121.0,탑,,,크롭 기장,,V넥,,슬림핏,,,무지,,
images/8894e8a608e0fc8b08f4f529b75a13b0.jpg,train,147.0,308.0,172.0,285.0,티셔츠,7부 소매,기본 소매,크롭 기장,,,,슬림핏,,,무지,,
images/8894e8a608e0fc8b08f4f529b75a13b0.jpg,train,149.0,505.0,188.0,448.0,스커트,,,,,,,,,,플로럴,,
images/1eaa797678050a918a706a2fc232697c.jpg,train,245.0,220.0,193.0,714.0,원피스,,,,롱·긴바지 기장,,,,,H라인,무지,,지퍼
images/cd30c3a3d2eae0659013f8e27938c805.jpg,train,500.0,204.0,145.0,257.0,원피스,긴팔,기본 소매,,쇼츠·미니 기장,오프숄더,,,,X라인,무지,,지퍼
images/2ab8deb3a77d67416d2a5eeebd6a4d72.jpg,train,175.0,304.0,352.0,700.0,원피스,,,,쇼츠·미니 기장,,,,,비대칭,무지,,지퍼
images/77435fc234059dcb9e0bb3d73382bcc7.jpg,val,544.0,300.0,124.0,192.0,재킷,긴팔,기본 소매,크롭 기장,,,셔츠 칼라,레귤러핏,,,무지,,벨트
images/77435fc234059dcb9e0bb3d73382bcc7.jpg,val,468.0,464.0,212.0,221.0,청바지,,,,롱·긴바지 기장,,,,스트레이트핏,H라인,무지,데님,포켓
images/dcbbdfd8befcde17f00c35877fb20277.jpg,val,109.0,382.0,444.0,641.0,원피스,,,,,V넥,,,,X라인,무지,,지퍼
images/ebf78f93576a0c6222dc50801fd113c6.jpg,val,395.0,489.0,216.0,129.0,쇼츠,,,,쇼츠·미니 기장,,,,,,,,
images/ebf78f93576a0c6222dc50801fd113c6.jpg,val,353.0,255.0,314.0,365.0,코트,7부 소매,벌룬 소매,,,,,레귤러핏,,,플로럴,,
images/28cc10255347d209843aa9a595eaed69.jpg,train,286.0,228.0,229.0,284.0,티셔츠,반팔,기본 소매,기본 기장,,라운드넥,,레귤러핏,,,플로럴,,
images/28cc10255347d209843aa9a595eaed69.jpg,train,322.0,501.0,155.0,338.0,팬츠,,,,롱·긴바지 기장,,,,스트레이트핏,H라인,무지,,
images/7364f45820e10eb53b3b6827c2b08516.jpg,train,683.0,399.0,286.0,226.0,티셔츠,반팔,기본 소매,크롭 기장,,라운드넥,,슬림핏,,,무지,,
images/c87fb99e4cbb5a408e8fa1f4d86f9204.jpg,train,197.0,199.0,295.0,347.0,재킷,긴팔,기본 소매,크롭 기장,,,셔츠 칼라,레귤러핏,,,무지,,단추|포켓
images/c87fb99e4cbb5a408e8fa1f4d86f9204.jpg,train,260.0,237.0,178.0,332.0,티셔츠,,,기본 기장,,라운드넥,,레귤러핏,,,무지,,포켓
images/c87fb99e4cbb5a408e8fa1f4d86f9204.jpg,train,240.0,543.0,188.0,157.0,쇼츠,,,,쇼츠·미니 기장,,,,,,무지,,
images/65aba1fc79c8b44c66e8f75be8b7633e.jpg,train,172.0,456.0,179.0,147.0,쇼츠,,,,쇼츠·미니 기장,,,,슬림핏,,무지,,포켓|지퍼
images/65aba1fc79c8b44c66e8f75be8b7633e.jpg,train,218.0,264.0,135.0,190.0,탑,,,크롭 기장,,,,슬림핏,,,무지,,
images/e0c0f2e8c0739f4be05015fa22e38c16.jpg,train,188.0,309.0,297.0,459.0,코트,7부 소매,기본 소매,,,,스탠드 칼라,레귤러핏,,,무지,,
images/e0c0f2e8c0739f4be05015fa22e38c16.jpg,train,262.0,502.0,154.0,411.0,팬츠,,,,미디·7부 기장,,,,와이드핏,,무지,,
images/c0e497b92b65779f0c2491827d3e0060.jpg,train,486.0,318.0,87.0,105.0,재킷,긴팔,기본 소매,크롭 기장,,,셔츠 칼라,여유핏,,,무지,,
images/c0e497b92b65779f0c2491827d3e0060.jpg,train,509.0,407.0,54.0,12.0,티셔츠,,,크롭 기장,,,,,,,무지,,포켓
images/c0e497b92b65779f0c2491827d3e0060.jpg,train,504.0,411.0,59.0,119.0,청바지,,,,롱·긴바지 기장,,,,슬림핏,,무지,데님,포켓
images/5e9bc1602c42a055f7e8626fc23776a8.jpg,train,205.0,239.0,178.0,568.0,원피스,,,,미디·7부 기장,,,,,,플로럴,,지퍼
images/5e9bc1602c42a055f7e8626fc23776a8.jpg,train,143.0,162.0,308.0,321.0,재킷,반팔,,크롭 기장,,,,여유핏,,,무지,퍼·플리스,리본
images/d96606ae95730d706916c376ede63c28.jpg,train,427.0,487.0,144.0,195.0,팬츠,,,,,,,,슬림핏,,무지,,
images/d96606ae95730d706916c376ede63c28.jpg,train,350.0,251.0,263.0,278.0,재킷,긴팔,기본 소매,크롭 기장,,,,슬림핏,,,무지,,지퍼
images/1b94b1ccf1076bf96d656a870f559d0e.jpg,train,211.0,192.0,257.0,404.0,원피스,긴팔,,,쇼츠·미니 기장,,,,,H라인,무지|스트라이프,,
images/b4f6d9c2696573ff0cfc05070d17b5b6.jpg,train,405.0,285.0,52.0,42.0,티셔츠,,,,,라운드넥,,,,,무지,,
images/b4f6d9c2696573ff0cfc05070d17b5b6.jpg,train,368.0,240.0,160.0,439.0,셔츠,,,기본 기장,,,셔츠 칼라,레귤러핏,,,체크,,단추|포켓|지퍼
images/b4f6d9c2696573ff0cfc05070d17b5b6.jpg,train,231.0,253.0,472.0,426.0,재킷,긴팔,래글런 소매,크롭 기장,,,,레귤러핏,,,무지,,지퍼|포켓|후드
images/85b908aa7e3e26a871fd720919fa2a38.jpg,train,79.0,373.0,169.0,615.0,원피스,민소매,캡 소매,,롱·긴바지 기장,,,,,비대칭,무지|스트라이프,,스팽글|지퍼|플리츠
images/3c8169ca77a76890f83af2cc72ec4f24.jpg,train,274.0,230.0,189.0,305.0,원피스,,,,쇼츠·미니 기장,,,,,H라인,무지,,지퍼
images/76fd87d84ee7cdffcb33e05d74bb663c.jpg,train,672.0,209.0,205.0,191.0,탑,,,,,라운드넥,,슬림핏,,,무지,,
images/76fd87d84ee7cdffcb33e05d74bb663c.jpg,train,409.0,201.0,413.0,591.0,청바지,,,,미디·7부 기장,,,,스트레이트핏,H라인,무지,데님,
images/f8ae096bdaa82b15d61981380993c560.jpg,train,355.0,245.0,239.0,422.0,코트,긴팔,퍼프 소매,,,,셔츠 칼라,레귤러핏,,,무지,,단추|벨트
images/845197179e9ea35e1dd58144a1e03f36.jpg,train,175.0,280.0,224.0,655.0,원피스,반팔,기본 소매,,롱·긴바지 기장,,,,,H라인,무지,,지퍼|리본
images/f7f6ae15cf7b430b2bfb95eff751232b.jpg,train,277.0,306.0,111.0,154.0,탑,,,크롭 기장,,홀터넥,,슬림핏,,,무지|플로럴,,
images/f7f6ae15cf7b430b2bfb95eff751232b.jpg,train,263.0,461.0,214.0,320.0,스커트,,,,무릎 기장,,,,플레어핏,비대칭,무지,,지퍼
images/a89e8cd2564a7e5050c8aa5c5c24c18d.jpg,train,228.0,668.0,149.0,213.0,청바지,,,,,,,,슬림핏,,무지,데님,
images/a89e8cd2564a7e5050c8aa5c5c24c18d.jpg,train,290.0,407.0,59.0,264.0,티셔츠,긴팔,,,,,,,,,무지,,
images/a89e8cd2564a7e5050c8aa5c5c24c18d.jpg,train,173.0,344.0,336.0,517.0,코트,긴팔,래글런 소매,,,,라펠 칼라,레귤러핏,,,무지,,벨트
images/7d9a766f0de2a8aab3004ac1bee9768f.jpg,train,259.0,284.0,140.0,190.0,탑,,,크롭 기장,,라운드넥,,여유핏,,,,,
images/7d9a766f0de2a8aab3004ac1bee9768f.jpg,train,215.0,460.0,258.0,313.0,스커트,,,,무릎 기장,,,,,,,,
images/b5c8c768b2bc55ca312ffcbdabbc4acd.jpg,train,491.0,460.0,251.0,131.0,청바지,,,,롱·긴바지 기장,,,,슬림핏,,무지,데님,
images/b5c8c768b2bc55ca312ffcbdabbc4acd.jpg,train,523.0,377.0,226.0,205.0,티셔츠,반팔,퍼프 소매,기본 기장,,,,,,,무지,,리본
images/de699dedf1aade91f713ea59f187f74f.jpg,train,178.0,392.0,199.0,186.0,쇼츠,,,,쇼츠·미니 기장,,,,,,무지,,포켓
images/de699dedf1aade91f713ea59f187f74f.jpg,train,216.0,201.0,162.0,213.0,탑,,,크롭 기장,,,,슬림핏,,,무지,,
images/de699dedf1aade91f713ea59f187f74f.jpg,train,158.0,190.0,108.0,418.0,재킷,,,,,,,,,,무지,,
images/7e0ecb32e5d2a65ad101c8e8a0dc5e7d.jpg,val,372.0,294.0,148.0,308.0,원피스,,,,쇼츠·미니 기장,V넥,,,,H라인,무지,,플리츠|지퍼
images/6eb416609af49947f1ef307d2ee14dbd.jpg,train,107.0,188.0,384.0,557.0,코트,긴팔,벌룬 소매,,,,,여유핏,,,무지,퍼·플리스,
images/c0a478558194a03c19b1ac9d61d5777c.jpg,train,238.0,715.0,337.0,123.0,쇼츠,,,,쇼츠·미니 기장,,,,슬림핏,,무지,,
images/c0a478558194a03c19b1ac9d61d5777c.jpg,train,232.0,336.0,322.0,431.0,탑,,,기본 기장,,,,슬림핏,,,무지,,
images/c9d696c1abd41188c49b0a88ed46161e.jpg,train,224.0,727.0,198.0,204.0,스커트,,,,쇼츠·미니 기장,,,,스트레이트핏,H라인,무지,,
images/c9d696c1abd41188c49b0a88ed46161e.jpg,train,232.0,519.0,181.0,223.0,탑,,,크롭 기장,,,,,,,무지,,
images/c9d696c1abd41188c49b0a88ed46161e.jpg,train,188.0,423.0,267.0,370.0,블레이저,긴팔,기본 소매,크롭 기장,,,라펠 칼라,슬림핏,,,무지,,벨트
images/e9e47b85d533b0dd11b3a383444cad18.jpg,train,157.0,194.0,372.0,429.0,코트,긴팔,래글런 소매,,,,라펠 칼라,레귤러핏,,,무지,,단추|포켓
images/e9e47b85d533b0dd11b3a383444cad18.jpg,train,359.0,198.0,147.0,429.0,티셔츠,,,,,,,레귤러핏,,,무지,,
images/e9e47b85d533b0dd11b3a383444cad18.jpg,train,230.0,601.0,234.0,344.0,청바지,,,,롱·긴바지 기장,,,,슬림핏,,,데님,
images/ee79928543ad42dafc984a30277d264e.jpg,train,76.0,247.0,605.0,666.0,원피스,,,,롱·긴바지 기장,,,,,X라인,,,플리츠|지퍼
